s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11700,1.5808219230769232,1.6254387948717945,1.584668205128205,1.5838989487179487,1.5592827435897434,1.5700523333333332,1.57928341025641,1.5869759743589742,1.5600519999999998,1.5785141538461536,1.5762063846153844,1.5662060512820513,1.6677478974358972,1.6323621025641024,1.54928241025641,1.5908222564102563,1.5438976153846153,1.5762063846153844,1.582360435897436,1.5762063846153844,1.5700523333333332,1.5738986153846153,1.537743564102564,1.6031303589743588,1.5608212564102562,1.592360769230769,1.6023611025641025,1.6277465641025641,1.644670205128205,1.5654367948717949,1.6469779743589743,1.5238969487179486,1.6308235897435897,1.590053,1.563898282051282,1.6062073846153844,1.545436128205128,1.6239002820512818,1.644670205128205,1.5762063846153844,1.5892837435897433,1.5854374615384614,1.6169769743589741,1.6277465641025641,1.599284076923077,1.5985148205128203,1.5654367948717949,1.6062073846153844,1.6208232564102563,1.5592827435897434,1.665440128205128,1.5438976153846153,1.592360769230769,1.6069766410256408,1.5692830769230768,1.5538979487179487,1.5877452307692306,1.5608212564102562,1.6208232564102563,1.5723601025641025,1.6339006153846152,1.6000533333333333,1.6008225897435897,1.6046688717948716,1.5531286923076923,1.5515901794871791,1.5877452307692306,1.636977641025641,1.5592827435897434,1.6569783076923077,1.6123614358974359,1.5685138205128204,1.6377468974358973,1.5392820769230768,1.6177462307692307,1.588514487179487,1.5769756410256408,1.5531286923076923,1.5854374615384614,1.5785141538461536,1.5577442307692306,1.588514487179487,1.5831296923076923,1.5946685384615382,1.6062073846153844,1.5800526666666663,1.5985148205128203,1.590053,1.5346665384615386,1.5600519999999998,1.629285076923077,1.6023611025641025,1.6477472307692307,1.608515153846154,1.5954377948717946,1.6115921794871795,1.5877452307692306,1.5446668717948717,1.6539012820512817,1.588514487179487
11800,1.5643741779661016,1.5834426101694914,1.6581908644067793,1.6482752796610167,1.5590350169491525,1.572764288135593,1.6444615932203388,1.6208167372881352,1.5437802711864406,1.580391661016949,1.5575095423728813,1.5567468050847455,1.6696319237288135,1.5697133389830509,1.6002228305084745,1.5788661864406779,1.6002228305084745,1.5483566949152543,1.610138415254237,1.6017483050847456,1.5651369152542371,1.5765779745762711,1.5460684830508473,1.610138415254237,1.6177657881355931,1.5948836694915254,1.55598406779661,1.589544508474576,1.6002228305084745,1.5376783728813557,1.5003042457627116,1.533864686440678,1.5948836694915254,1.595646406779661,1.589544508474576,1.584205347457627,1.550644906779661,1.5887817711864405,1.5903072457627117,1.5491194322033899,1.5903072457627117,1.6017483050847456,1.6215794745762708,1.5453057457627117,1.5796289237288135,1.593358194915254,1.5925954576271184,1.610138415254237,1.6139521016949152,1.6147148389830508,1.6040365169491526,1.6322577966101695,1.6116638898305082,1.5849680847457623,1.5689506016949153,1.6032737796610166,1.5971718813559321,1.6429361186440676,1.558272279661017,1.593358194915254,1.6513262288135593,1.6192912627118643,1.6208167372881352,1.5704760762711862,1.5681878644067797,1.6215794745762708,1.5620859661016948,1.610138415254237,1.5819171355932202,1.5651369152542371,1.6505634915254237,1.486574974576271,1.586493559322034,1.608612940677966,1.572764288135593,1.5651369152542371,1.5712388135593218,1.6040365169491526,1.5514076440677966,1.530051,1.6055619915254238,1.5811543983050846,1.593358194915254,1.505643406779661,1.625393161016949,1.5880190338983051,1.5704760762711862,1.5712388135593218,1.6299695847457625,1.608612940677966,1.5971718813559321,1.580391661016949,1.6612418135593219,1.5613232288135592,1.6131893644067796,1.5491194322033899,1.6246304237288134,1.5697133389830509,1.5735270254237286,1.5758152372881353
11900,1.587531907563025,1.651819764705882,1.5935825294117647,1.579212302521008,1.525513033613445,1.5421522436974788,1.5466902100840336,1.5693800420168065,1.5973641680672266,1.5739180084033613,1.5671110588235293,1.5754306638655462,1.5671110588235293,1.5966078403361343,1.6185413445378152,1.5497155210084033,1.6192976722689074,1.5451775546218487,1.5398832605042017,1.6608956974789915,1.6185413445378152,1.5731616806722688,1.5519845042016804,1.6208103277310923,1.6109780672268907,1.568623714285714,1.6147597058823528,1.536857949579832,1.517949756302521,1.604927445378151,1.5958515126050419,1.587531907563025,1.5361016218487396,1.670727957983193,1.604927445378151,1.6276172773109243,1.5724053529411766,1.5308073277310923,1.6109780672268907,1.6079527563025207,1.5565224705882352,1.5966078403361343,1.5716490252100839,1.5988768235294115,1.5466902100840336,1.6593830420168065,1.55803512605042,1.594338857142857,1.5920698739495798,1.6162723613445376,1.5731616806722688,1.5429085714285713,1.5913135462184873,1.6087090840336133,1.6276172773109243,1.623835638655462,1.5663547310924368,1.5996331512605042,1.5935825294117647,1.6124907226890755,1.5988768235294115,1.5958515126050419,1.551228176470588,1.6087090840336133,1.5973641680672266,1.5966078403361343,1.5724053529411766,1.5565224705882352,1.6351805546218485,1.6245919663865545,1.6503071092436974,1.5655984033613444,1.6087090840336133,1.5610604369747898,1.6185413445378152,1.6034147899159663,1.5330763109243695,1.6366932100840337,1.6283736050420168,1.5519845042016804,1.594338857142857,1.5746743361344537,1.517949756302521,1.5663547310924368,1.5118991344537813,1.5852629243697478,1.5482028655462183,1.5587914537815124,1.5482028655462183,1.6200539999999999,1.6661899915966385,1.5950951848739494,1.5330763109243695,1.5671110588235293,1.5610604369747898,1.5156807731092434,1.5988768235294115,1.604927445378151,1.5678673865546218,1.5391269327731092
12000,1.605803525,1.6125537499999998,1.5878029249999999,1.5540517999999999,1.5750524999999997,1.6350544999999999,1.6148038249999999,1.6365545499999998,1.5570518999999998,1.5998033249999999,1.6020533999999997,1.613303775,1.568302275,1.5848028249999997,1.55255175,1.5593019750000001,1.59155305,1.59155305,1.6095536499999998,1.5668022249999998,1.5585519499999998,1.5998033249999999,1.6365545499999998,1.553301775,1.5638021249999998,1.553301775,1.5720523999999998,1.56155205,1.5653021749999998,1.596803225,1.590053,1.5990532999999998,1.5863028750000001,1.5998033249999999,1.5810526999999999,1.5638021249999998,1.5923030749999998,1.6193039749999998,1.5750524999999997,1.5630521,1.5825527499999998,1.5743024749999999,1.596803225,1.5990532999999998,1.5480515999999998,1.605803525,1.5623020749999998,1.608803625,1.5638021249999998,1.5893029749999998,1.57955265,1.5780526,1.59155305,1.5660521999999997,1.5765525499999997,1.5870529,1.6320544,1.59755325,1.6335544499999999,1.6020533999999997,1.6020533999999997,1.569802325,1.57955265,1.6575552499999997,1.572802425,1.5480515999999998,1.6298043249999998,1.5878029249999999,1.5548018249999997,1.5825527499999998,1.596803225,1.6200539999999999,1.6215540499999996,1.544301475,1.6050535,1.6320544,1.6095536499999998,1.598303275,1.5870529,1.5675522499999996,1.5353011749999999,1.5908030249999998,1.6635554499999998,1.596803225,1.6035534499999997,1.6268042249999999,1.5848028249999997,1.6013033749999999,1.6275542499999998,1.5735524499999998,1.5585519499999998,1.5750524999999997,1.605803525,1.6035534499999997,1.5555518499999998,1.5870529,1.58855295,1.56155205,1.5555518499999998,1.5630521
12100,1.6022021652892562,1.6237731322314048,1.6527823636363634,1.5888132892561981,1.626748438016529,1.6274922644628098,1.6096404297520661,1.5315386528925619,1.6260046115702476,1.5999706859504133,1.5493904876033058,1.6312113966942148,1.5612917107438014,1.620797826446281,1.589557115702479,1.5419522231404956,1.5813750247933882,1.621541652892562,1.6252607851239667,1.6007145123966942,1.5575725785123966,1.6416249669421485,1.5575725785123966,1.5917885950413222,1.59773920661157,1.596251553719008,1.528563347107438,1.5769120661157023,1.6088966033057852,1.5880694628099172,1.5917885950413222,1.598483033057851,1.5769120661157023,1.6111280826446281,1.5791435454545453,1.5731929338842976,1.5940200743801651,1.5903009421487602,1.5426960495867768,1.5605478842975204,1.6520385371900823,1.598483033057851,1.6260046115702476,1.620797826446281,1.611871909090909,1.6230293057851237,1.5486466611570247,1.5367454380165286,1.6304675702479339,1.6393934876033056,1.5568287520661157,1.6334428760330577,1.6044336446280991,1.6527823636363634,1.6163348677685947,1.5724491074380162,1.5545972727272725,1.5330263057851239,1.589557115702479,1.5709614545454544,1.5880694628099172,1.525588041322314,1.621541652892562,1.5538534462809914,1.620797826446281,1.5687299752066115,1.620797826446281,1.5545972727272725,1.5687299752066115,1.6022021652892562,1.5754244132231405,1.5501343140495867,1.620797826446281,1.5828626776859505,1.6222854793388428,1.6364181818181818,1.5798873719008262,1.626748438016529,1.5903009421487602,1.587325636363636,1.5843503305785123,1.5471590082644628,1.5523657933884296,1.5664984958677686,1.614103388429752,1.5955077272727272,1.5717052809917353,1.5679861487603304,1.5627793636363634,1.5761682396694214,1.6401373140495867,1.6460879256198346,1.5456713553719006,1.5836065041322314,1.6304675702479339,1.6155910413223138,1.602945991735537,1.6602206280991734,1.6081527768595039,1.596251553719008
12200,1.5993975737704917,1.5713638524590163,1.6060371393442623,1.6178408114754097,1.651776368852459,1.5920202786885245,1.6230049180327868,1.6296444836065571,1.614889893442623,1.5912825491803277,1.5765279590163932,1.6311199426229508,1.6193162704918032,1.5868561721311476,1.5698883934426229,1.614889893442623,1.614889893442623,1.5654620163934425,1.5875939016393443,1.6296444836065571,1.5757902295081965,1.5831675245901637,1.5462810491803278,1.6237426475409835,1.617103081967213,1.6230049180327868,1.5942334672131144,1.547756508196721,1.5492319672131145,1.5883316311475408,1.5750524999999997,1.5566092622950818,1.643661344262295,1.5949711967213112,1.5566092622950818,1.6200539999999999,1.5470187786885246,1.5839052540983605,1.5912825491803277,1.5868561721311476,1.5898070901639343,1.553658344262295,1.595708926229508,1.5610356393442624,1.6060371393442623,1.6045616803278688,1.551445155737705,1.580216606557377,1.5713638524590163,1.5411169426229505,1.608988057377049,1.6178408114754097,1.5440678606557376,1.5787411475409836,1.5898070901639343,1.5307887295081966,1.593495737704918,1.6038239508196719,1.598659844262295,1.6141521639344263,1.6407104262295082,1.6163653524590162,1.6628423114754096,1.600873032786885,1.6274312950819672,1.5890693606557376,1.5765279590163932,1.5492319672131145,1.5920202786885245,1.5964466557377048,1.5839052540983605,1.598659844262295,1.5654620163934425,1.6141521639344263,1.6038239508196719,1.6451368032786884,1.6443990737704917,1.6606291229508197,1.648087721311475,1.5684129344262292,1.5448055901639344,1.5617733688524589,1.6112012459016392,1.6281690245901637,1.5403792131147538,1.5617733688524589,1.5625110983606556,1.5389037540983606,1.6443990737704917,1.5816920655737703,1.5890693606557376,1.4953777131147539,1.5654620163934425,1.582429795081967,1.5462810491803278,1.5839052540983605,1.5625110983606556,1.5499696967213112,1.5979221147540983,1.6200539999999999
12300,1.5849308780487805,1.5168798292682926,1.5446856341463413,1.6039559024390242,1.5761500975609755,1.6244443902439023,1.5871260731707315,1.5227336829268292,1.561515463414634,1.5885895365853657,1.601028975609756,1.5863943414634145,1.6127366829268293,1.5922481951219511,1.5951751219512194,1.5885895365853657,1.5659058536585366,1.5937116585365854,1.6346886341463411,1.5834674146341463,1.5790770243902437,1.6251761219512193,1.611273219512195,1.618590536585366,1.5739549024390245,1.5761500975609755,1.5688327804878048,1.5790770243902437,1.5578568048780488,1.6076145609756096,1.609809756097561,1.5761500975609755,1.6259078536585363,1.5878578048780487,1.5263923414634144,1.5483442926829267,1.6076145609756096,1.5761500975609755,1.5966385853658536,1.5929799268292681,1.5907847317073167,1.5849308780487805,1.6332251707317071,1.5329779268292683,1.617858804878049,1.5995655121951218,1.609809756097561,1.612004951219512,1.6134684146341463,1.5446856341463413,1.5951751219512194,1.5849308780487805,1.6054193658536584,1.5827356829268293,1.5966385853658536,1.6346886341463411,1.623712658536585,1.609809756097561,1.5841991463414633,1.5644423902439022,1.622249195121951,1.5022451951219509,1.630298243902439,1.622980926829268,1.6032241707317072,1.6207857317073169,1.5688327804878048,1.5754183658536585,1.5885895365853657,1.6171270731707315,1.5827356829268293,1.6090780243902438,1.610541487804878,1.5483442926829267,1.6529819268292683,1.5783452926829267,1.5973703170731706,1.5241971463414634,1.5541981463414631,1.4971230731707317,1.622249195121951,1.6288347804878047,1.611273219512195,1.6024924390243902,1.6207857317073169,1.6090780243902438,1.5768818292682927,1.5966385853658536,1.6398107560975608,1.6024924390243902,1.5783452926829267,1.5366365853658535,1.6207857317073169,1.5863943414634145,1.6142001463414632,1.5776135609756097,1.541758707317073,1.6171270731707315,1.6251761219512193,1.5937116585365854
12400,1.622957322580645,1.590294943548387,1.6062632177419354,1.5496484274193547,1.55835839516129,1.607714879032258,1.6120698629032255,1.5917466048387094,1.5866657903225805,1.593198266129032,1.6164248467741935,1.6091665403225806,1.662878008064516,1.6527163790322579,1.6367481048387096,1.5612617177419355,1.6309414596774194,1.5888432822580645,1.6120698629032255,1.5888432822580645,1.5612617177419355,1.5423901209677418,1.6193281693548385,1.6287639677419352,1.6019082338709676,1.580133314516129,1.580133314516129,1.6541680403225805,1.6215056612903223,1.5540034112903225,1.5576325645161289,1.55835839516129,1.6643296693548384,1.6171506774193547,1.673039637096774,1.5844882983870965,1.6222314919354839,1.5939240967741934,1.5961015887096774,1.5540034112903225,1.6323931209677418,1.6215056612903223,1.5939240967741934,1.5939240967741934,1.6265864758064514,1.6265864758064514,1.6236831532258065,1.6106182016129031,1.5590842258064515,1.5663425322580644,1.551100088709677,1.5685200241935482,1.6302156290322578,1.5946499274193546,1.593198266129032,1.5823108064516127,1.5619875483870969,1.5641650403225806,1.5569067338709677,1.612795693548387,1.5830366370967741,1.5830366370967741,1.577955822580645,1.6040857258064514,1.593198266129032,1.590294943548387,1.5169860483870965,1.5888432822580645,1.6164248467741935,1.5685200241935482,1.580133314516129,1.5641650403225806,1.5830366370967741,1.607714879032258,1.5373093064516128,1.617876508064516,1.607714879032258,1.5808591451612903,1.5452934435483872,1.5590842258064515,1.5866657903225805,1.59755325,1.5757783306451612,1.5794074838709677,1.5982790806451612,1.5569067338709677,1.5953757580645158,1.5772299919354837,1.585214129032258,1.5736008387096774,1.5772299919354837,1.6091665403225806,1.5576325645161289,1.5736008387096774,1.569971685483871,1.5990049112903224,1.5888432822580645,1.5866657903225805,1.5968274193548386,1.59755325
12500,1.5818927279999997,1.560292008,1.6085336159999997,1.5178105919999998,1.5617320559999999,1.543011432,1.618613952,1.6466948879999999,1.5696523199999999,1.5739724639999997,1.5804526799999998,1.6078135919999998,1.567492248,1.6243741439999997,1.6308543599999998,1.525010832,1.627974264,1.5890929679999999,1.5646121519999998,1.600613352,1.5826127519999997,1.6301343359999998,1.5905330159999997,1.5610120319999998,1.5797326559999998,1.5962932079999999,1.543731456,1.5530917679999998,1.5768525599999998,1.610693688,1.5458915279999998,1.5638921279999998,1.613573784,1.5984532799999998,1.548771624,1.6582152719999999,1.5847728239999999,1.628694288,1.593413112,1.5826127519999997,1.5804526799999998,1.6034934479999998,1.618613952,1.5890929679999999,1.5710923679999997,1.5977332559999997,1.585492848,1.6157338559999999,1.554531816,1.5768525599999998,1.6142938079999998,1.6430947679999997,1.62725424,1.5379712639999998,1.592693088,1.617893928,1.6121337359999999,1.541571384,1.575412512,1.5581319359999999,1.591973064,1.5912530399999998,1.60565352,1.648134936,1.60925364,1.6250941679999997,1.60565352,1.5840528,1.557411912,1.6121337359999999,1.5372512399999998,1.6085336159999997,1.575412512,1.5840528,1.5106103519999998,1.5631721039999997,1.5530917679999998,1.617893928,1.5725324159999998,1.5991733039999998,1.6085336159999997,1.5984532799999998,1.6315743839999999,1.6258141919999998,1.514210472,1.585492848,1.601333376,1.658935296,1.6495749839999998,1.6416547199999998,1.535091168,1.5775725839999999,1.5566918879999998,1.594133136,1.636614552,1.586212872,1.60565352,1.600613352,1.60925364,1.579012632
12600,1.5993390238095238,1.5771954285714285,1.5593376904761902,1.5393370238095236,1.594338857142857,1.5650521666666666,1.576481119047619,1.6279114047619045,1.5879100714285714,1.486478119047619,1.5757668095238093,1.606482119047619,1.6386260476190473,1.5693380238095236,1.5350511666666664,1.5857671428571427,1.5907673095238095,1.5736238809523808,1.5721952619047619,1.5714809523809523,1.582195595238095,1.6207683095238092,1.5336225476190475,1.5879100714285714,1.6157681428571429,1.6000533333333333,1.6157681428571429,1.6279114047619045,1.5621949285714285,1.5714809523809523,1.6071964285714284,1.5986247142857142,1.6000533333333333,1.6371974285714284,1.6221969285714286,1.582195595238095,1.6236255476190475,1.6086250476190476,1.546480119047619,1.6650554999999998,1.610767976190476,1.5800526666666665,1.5664807857142855,1.5779097380952378,1.606482119047619,1.5800526666666665,1.5836242142857142,1.637911738095238,1.590053,1.586481452380952,1.5893386904761904,1.5971960952380952,1.564337857142857,1.5800526666666665,1.5714809523809523,1.5614806190476187,1.6164824523809522,1.552194595238095,1.570766642857143,1.5157648095238094,1.6950565,1.6086250476190476,1.5743381904761904,1.5450515,1.5486230476190475,1.6400546666666667,1.5721952619047619,1.5621949285714285,1.5579090714285713,1.567195095238095,1.609339357142857,1.5979104047619048,1.582195595238095,1.6071964285714284,1.6200539999999999,1.6179110714285714,1.5514802857142855,1.568623714285714,1.6021962619047618,1.5393370238095236,1.5029072380952382,1.633625880952381,1.5964817857142857,1.5907673095238095,1.6564837857142853,1.5936245476190474,1.5814812857142857,1.6029105714285712,1.5407656428571428,1.6586267142857143,1.5500516666666666,1.633625880952381,1.6057678095238095,1.5771954285714285,1.6021962619047618,1.5843385238095236,1.6200539999999999,1.5593376904761902,1.6029105714285712,1.552194595238095
12700,1.5364291653543305,1.5881631732283463,1.6136758346456692,1.5527289212598425,1.5966673937007874,1.5520202362204725,1.5484768110236218,1.5959587086614173,1.6328103307086612,1.5385552204724409,1.639188496062992,1.5201294094488187,1.6342277007874013,1.6009195039370079,1.5895805433070864,1.5711547322834645,1.5328857401574802,1.5902892283464565,1.6080063543307084,1.5520202362204725,1.6009195039370079,1.5966673937007874,1.5980847637795275,1.5810763228346454,1.5612331417322833,1.5513115511811024,1.6051716141732282,1.6002108188976376,1.5704460472440944,1.5725721023622046,1.6009195039370079,1.629266905511811,1.62147137007874,1.6313929606299211,1.5746981574803147,1.5555636614173227,1.62147137007874,1.6129671496062992,1.5619418267716534,1.5619418267716534,1.6377711259842518,1.513042559055118,1.5017035984251967,1.5428073307086614,1.5640678818897635,1.5888718582677164,1.5796589527559053,1.5860371181102362,1.5548549763779527,1.6377711259842518,1.6271408503937008,1.5272162598425196,1.6328103307086612,1.584619748031496,1.5803676377952753,1.5995021338582676,1.5527289212598425,1.6044629291338581,1.593832653543307,1.6044629291338581,1.5917065984251966,1.6243061102362202,1.6398971811023622,1.6158018897637794,1.5924152834645668,1.629975590551181,1.5789502677165352,1.5669026220472442,1.611549779527559,1.6080063543307084,1.5895805433070864,1.5704460472440944,1.5697373622047244,1.6136758346456692,1.5732807874015746,1.6058802992125982,1.5909979133858265,1.5555636614173227,1.603754244094488,1.6349363858267714,1.5711547322834645,1.593832653543307,1.5789502677165352,1.5548549763779527,1.6335190157480313,1.609423724409449,1.5881631732283463,1.5647765669291336,1.5527289212598425,1.53217705511811,1.593123968503937,1.5888718582677164,1.629266905511811,1.5548549763779527,1.629975590551181,1.6002108188976376,1.62147137007874,1.5803676377952753,1.5435160157480314,1.513751244094488
12800,1.586302875,1.5912249140624999,1.6277886328124997,1.5785682421874998,1.542707671875,1.55536434375,1.6052878828125001,1.5680210156249998,1.59755325,1.6263823359374998,1.6052878828125001,1.6383358593749997,1.5659115703125,1.573646203125,1.586302875,1.5630989765625,1.5954438046874997,1.5996626953125,1.5870060234374999,1.6235697421875,1.5982563984375,1.5919280624999999,1.5560674921875,1.631304375,1.5623958281249997,1.5898186171875,1.5497391562499998,1.6284917812499997,1.5771619453124999,1.5961469531249997,1.5954438046874997,1.6017721406249998,1.5884123203125,1.5996626953125,1.556770640625,1.608803625,1.5694273124999998,1.63974215625,1.5588800859374998,1.5645052734375,1.5462234140625,1.573646203125,1.57223990625,1.6137256640625,1.6165382578124998,1.5961469531249997,1.6502893828124998,1.5405982265625,1.5602863828124998,1.5680210156249998,1.6038815859374997,1.584896578125,1.5933343593749998,1.5687241640624998,1.5813808359375,1.5898186171875,1.5708336093749997,1.5623958281249997,1.4808306093749999,1.5982563984375,1.5933343593749998,1.5518486015625,1.5813808359375,1.5532548984374999,1.5729430546875,1.6193508515625,1.6376327109374997,1.5933343593749998,1.5996626953125,1.607397328125,1.5877091718749998,1.5834902812499998,1.5701304609374998,1.531457296875,1.631304375,1.5912249140624999,1.6123193671874998,1.6277886328124997,1.5750525,1.5687241640624998,1.6608366093749998,1.5448171171874998,1.586302875,1.5954438046874997,1.5448171171874998,1.590521765625,1.6151319609374999,1.6123193671874998,1.5630989765625,1.5870060234374999,1.5560674921875,1.5581769374999999,1.5581769374999999,1.6474767890624997,1.5687241640624998,1.5834902812499998,1.6165382578124998,1.5715367578125,1.5827871328124998,1.6151319609374999
12900,1.5495865348837208,1.6102862325581395,1.5991230697674417,1.6047046511627905,1.6061000465116277,1.5921460930232556,1.6130770232558138,1.5621450930232557,1.5356325813953489,1.5747036511627905,1.5907506976744183,1.6102862325581395,1.5977276744186044,1.5516796279069767,1.6102862325581395,1.5844714186046511,1.6716836279069767,1.5558658139534882,1.6284263720930232,1.576099046511628,1.577494441860465,1.5293533023255812,1.608890837209302,1.5837737209302323,1.626333279069767,1.5858668139534884,1.553075023255814,1.6326125581395348,1.6347056511627904,1.5802852325581394,1.5712151627906976,1.5656335813953486,1.667497441860465,1.615867813953488,1.6019138604651162,1.6577296744186045,1.5816806279069766,1.576099046511628,1.5363302790697675,1.6214493953488371,1.4798167674418603,1.6388918372093022,1.6193563023255815,1.587959906976744,1.6284263720930232,1.6081931395348834,1.5488888372093021,1.604006953488372,1.5921460930232556,1.607495441860465,1.6340079534883718,1.6033092558139534,1.597029976744186,1.5795875348837207,1.5781921395348837,1.5872622093023254,1.5816806279069766,1.5823783255813952,1.5537727209302326,1.5384233720930232,1.6054023488372091,1.5998207674418603,1.574005953488372,1.5454003488372092,1.5991230697674417,1.5816806279069766,1.5928437906976745,1.6095885348837207,1.6130770232558138,1.5830760232558136,1.5781921395348837,1.5614473953488373,1.614472418604651,1.5642381860465115,1.5614473953488373,1.563540488372093,1.5677266744186047,1.577494441860465,1.5991230697674417,1.6200539999999999,1.5363302790697675,1.6214493953488371,1.6312171627906975,1.577494441860465,1.5712151627906976,1.5712151627906976,1.6067977441860464,1.5656335813953486,1.5921460930232556,1.6095885348837207,1.5956345813953488,1.577494441860465,1.5907506976744183,1.563540488372093,1.6388918372093022,1.608890837209302,1.6200539999999999,1.6026115581395348,1.5767967441860464,1.5216786279069767
13000,1.595822423076923,1.581283476923077,1.5930530999999999,1.5342049846153845,1.5757448307692308,1.6062073846153846,1.5736678384615383,1.6491318923076923,1.6152076846153847,1.5736678384615383,1.6186693384615383,1.6048227230769228,1.619361669230769,1.5736678384615383,1.6283619692307691,1.619361669230769,1.6186693384615383,1.6186693384615383,1.5528979153846152,1.5743601692307692,1.595130092307692,1.6262849769230767,1.6089767076923076,1.5771294923076922,1.6096690384615384,1.553590246153846,1.610361369230769,1.6733634692307693,1.5861297923076922,1.5570519,1.6179770076923077,1.5854374615384614,1.5549749076923074,1.6075920461538462,1.5224353615384616,1.589591446153846,1.5667445307692307,1.6242079846153845,1.5764371615384614,1.6325159538461538,1.6699018153846152,1.6242079846153845,1.5750525,1.5819758076923076,1.6179770076923077,1.6311312923076924,1.6034380615384614,1.5937454307692307,1.5473592692307692,1.5708985153846151,1.5702061846153845,1.6359776076923076,1.5570519,1.4919728076923076,1.5771294923076922,1.5556672384615384,1.5660522,1.6055150538461536,1.5882067846153844,1.5771294923076922,1.6020534,1.6249003153846153,1.623515653846154,1.6387469307692306,1.6186693384615383,1.661593846153846,1.6269773076923075,1.599284076923077,1.6034380615384614,1.5854374615384614,1.6276696384615383,1.6075920461538462,1.6415162538461538,1.5397436307692307,1.572283176923077,1.6228233230769231,1.6539782076923075,1.589591446153846,1.5819758076923076,1.5411282923076923,1.6311312923076924,1.6110536999999998,1.5868221230769228,1.610361369230769,1.5750525,1.6089767076923076,1.5736678384615383,1.6546705384615383,1.6068997153846154,1.5549749076923074,1.5750525,1.5397436307692307,1.5916684384615385,1.526589346153846,1.6075920461538462,1.5632828769230767,1.622130992307692,1.5494362615384616,1.6394392615384614,1.6228233230769231
13100,1.5918851221374044,1.6076871755725188,1.5795182977099236,1.580892389312977,1.6090612671755722,1.539669641221374,1.6021908091603054,1.5650903358778625,1.600129671755725,1.6200539999999999,1.5884498931297708,1.590511030534351,1.5918851221374044,1.5774571603053436,1.5836405725190839,1.6152446793893127,1.5918851221374044,1.5334862290076334,1.602877854961832,1.585701709923664,1.5492882824427479,1.5932592137404578,1.653719244274809,1.5946333053435113,1.6282985496183207,1.6015037633587783,1.5973814885496183,1.6021908091603054,1.5431048702290073,1.595320351145038,1.6042519465648855,1.6379171908396946,1.6255503664122135,1.5767701145038169,1.5850146641221372,1.5877628473282441,1.5987555801526716,1.6021908091603054,1.5568457862595417,1.5444789618320611,1.5760830687022898,1.5705867022900764,1.602877854961832,1.6159317251908396,1.5582198778625953,1.569212610687023,1.600129671755725,1.617305816793893,1.5534105572519084,1.5657773816793892,1.6193669541984732,1.5554716946564884,1.6056260381679388,1.5843276183206105,1.5472271450381678,1.552036465648855,1.6063130839694655,1.5877628473282441,1.5142489465648854,1.5726478396946564,1.5671514732824425,1.6228021832061068,1.5671514732824425,1.5671514732824425,1.639291282442748,1.6743306183206106,1.5499753282442745,1.575396022900763,1.6179928625954196,1.5644032900763358,1.5726478396946564,1.6427265114503815,1.6248633206106868,1.612496496183206,1.5911980763358777,1.6083742213740455,1.5197453129770992,1.569212610687023,1.571273748091603,1.6159317251908396,1.6118094503816793,1.5602810152671756,1.6159317251908396,1.5698996564885497,1.5609680610687022,1.6324208244274807,1.629672641221374,1.5664644274809159,1.631733778625954,1.6351690076335879,1.6090612671755722,1.596007396946565,1.5444789618320611,1.6193669541984732,1.617305816793893,1.6015037633587783,1.5781442061068702,1.5623421526717556,1.5884498931297708,1.5822664809160303
