s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1300,1.502357769230769,1.6685171538461536,1.481587846153846,1.4400479999999998,1.460817923076923,1.509281076923077,1.571590846153846,1.6200539999999997,1.6546705384615383,1.5369743076923077,1.6339006153846154,1.481587846153846,1.5923607692307693,1.6892870769230768,1.5577442307692306,1.5785141538461536,1.5992840769230767,1.6546705384615383,1.530051,1.502357769230769,1.571590846153846,1.4885111538461537,1.5231276923076922,1.550820923076923,1.509281076923077,1.6269773076923075,1.5438976153846153,1.5992840769230767,1.5646675384615383,1.4054314615384615,1.4746645384615384,1.5646675384615383,1.5162043846153845,1.530051,1.5646675384615383,1.4469713076923076,1.530051,1.4123547692307692,1.4885111538461537,1.5438976153846153,1.5231276923076922,1.5646675384615383,1.530051,1.509281076923077,1.5992840769230767,1.509281076923077,1.5992840769230767,1.6269773076923075,1.509281076923077,1.5785141538461536
1400,1.5429085714285713,1.5107646428571426,1.5171934285714286,1.4979070714285714,1.5171934285714286,1.5814812857142855,1.5364797857142858,1.6071964285714284,1.4979070714285714,1.4850494999999997,1.6071964285714284,1.5750525,1.549337357142857,1.6650554999999998,1.5879100714285712,1.3757601428571427,1.5364797857142858,1.6136252142857144,1.523622214285714,1.4850494999999997,1.6007676428571427,1.5300509999999998,1.5171934285714286,1.459334357142857,1.4271904285714285,1.5943388571428572,1.504335857142857,1.5364797857142858,1.5879100714285712,1.6007676428571427,1.504335857142857,1.6136252142857144,1.5943388571428572,1.5171934285714286,1.5750525,1.4979070714285714,1.5750525,1.5171934285714286,1.6779130714285713,1.5943388571428572,1.523622214285714,1.5943388571428572,1.549337357142857,1.5557661428571428,1.5686237142857142,1.5814812857142855,1.5686237142857142,1.5429085714285713,1.5429085714285713,1.5300509999999998
1500,1.5960532,1.5540517999999999,1.590053,1.5180505999999998,1.5180505999999998,1.5240508,1.4640487999999998,1.5300509999999998,1.5660521999999997,1.5780526,1.6020533999999997,1.5660521999999997,1.4880496,1.4100469999999998,1.5420514,1.5060502,1.5360512,1.5480515999999998,1.590053,1.5780526,1.5180505999999998,1.560052,1.5360512,1.560052,1.680056,1.5360512,1.5180505999999998,1.590053,1.5240508,1.6020533999999997,1.5660521999999997,1.5300509999999998,1.3800459999999999,1.6260541999999998,1.6260541999999998,1.6440548,1.560052,1.590053,1.5240508,1.4820494,1.590053,1.4940497999999998,1.5000499999999999,1.560052,1.5360512,1.5960532,1.4580485999999997,1.470049,1.4460482,1.5180505999999998
1600,1.5356761874999998,1.5356761874999998,1.518800625,1.5919280624999999,1.55255175,1.608803625,1.6369295624999998,1.46254875,1.5919280624999999,1.5750525,1.6031784374999998,1.4906746874999999,1.59755325,1.541301375,1.563802125,1.4906746874999999,1.4850494999999997,1.563802125,1.5244258124999999,1.4344228124999998,1.5356761874999998,1.55255175,1.5244258124999999,1.59755325,1.5806776875,1.608803625,1.5806776875,1.541301375,1.4231724374999999,1.6144288125,1.5356761874999998,1.586302875,1.6256791874999998,1.5244258124999999,1.676305875,1.518800625,1.4344228124999998,1.5131754375,1.55255175,1.5131754375,1.563802125,1.5469265625,1.496299875,1.5806776875,1.631304375,1.4794243125,1.6256791874999998,1.608803625,1.518800625,1.4794243125
1700,1.5088738235294117,1.6041711176470586,1.5988768235294117,1.519462411764706,1.5882882352941174,1.5829939411764706,1.4824023529411763,1.6094654117647058,1.4771080588235292,1.4876966470588235,1.6094654117647058,1.5300509999999998,1.5829939411764706,1.5300509999999998,1.6041711176470586,1.651819764705882,1.540639588235294,1.4771080588235292,1.6782912352941177,1.6306425882352942,1.519462411764706,1.6041711176470586,1.5829939411764706,1.5882882352941174,1.5035795294117646,1.6094654117647058,1.5088738235294117,1.6412311764705882,1.4876966470588235,1.4665194705882352,1.5935825294117647,1.540639588235294,1.4876966470588235,1.5141681176470587,1.4929909411764704,1.519462411764706,1.5671110588235293,1.455930882352941,1.3976936470588233,1.519462411764706,1.5776996470588234,1.5776996470588234,1.5618167647058823,1.6412311764705882,1.5724053529411763,1.5935825294117647,1.4665194705882352,1.4771080588235292,1.5882882352941174,1.5724053529411763
1800,1.4950498333333333,1.4650488333333334,1.5650521666666666,1.5800526666666665,1.4450481666666666,1.5700523333333334,1.5600519999999998,1.6700556666666666,1.600053333333333,1.5450514999999998,1.5850528333333334,1.5450514999999998,1.5050501666666667,1.5550518333333334,1.4800493333333333,1.630054333333333,1.615053833333333,1.5000499999999999,1.615053833333333,1.5300509999999998,1.5300509999999998,1.4900496666666665,1.5000499999999999,1.6200539999999999,1.5700523333333334,1.4750491666666665,1.5150504999999999,1.4750491666666665,1.4900496666666665,1.4700489999999997,1.5650521666666666,1.5400513333333334,1.5800526666666665,1.615053833333333,1.630054333333333,1.5200506666666667,1.5750524999999997,1.5050501666666667,1.4100469999999998,1.5750524999999997,1.5400513333333334,1.5350511666666666,1.5500516666666666,1.5250508333333332,1.4550484999999997,1.5800526666666665,1.5250508333333332,1.5400513333333334,1.5550518333333334,1.5750524999999997
1900,1.596369,1.5300509999999998,1.667424,1.458996,1.5111029999999999,1.496892,1.5253139999999998,1.5347879999999998,1.487418,1.5774209999999997,1.5726839999999997,1.5632099999999998,1.5584729999999998,1.5205769999999998,1.482681,1.487418,1.5632099999999998,1.5205769999999998,1.487418,1.6579499999999998,1.5347879999999998,1.6247909999999999,1.5111029999999999,1.477944,1.5347879999999998,1.5868949999999997,1.5868949999999997,1.5158399999999999,1.5632099999999998,1.46847,1.3832039999999999,1.5726839999999997,1.5111029999999999,1.482681,1.46847,1.539525,1.591632,1.5442619999999998,1.6484759999999998,1.567947,1.5158399999999999,1.553736,1.501629,1.6532129999999998,1.591632,1.5774209999999997,1.492155,1.5584729999999998,1.5063659999999999,1.567947
2000,1.52555085,1.5570518999999998,1.4400479999999998,1.5165505499999998,1.6110537,1.4940497999999998,1.57955265,1.57055235,1.5885529499999997,1.6110537,1.4670488999999998,1.5480515999999998,1.6065535499999999,1.5345511499999998,1.5390513,1.5930530999999999,1.5390513,1.5750524999999997,1.5840528,1.5660522,1.5390513,1.5840528,1.5165505499999998,1.47154905,1.5885529499999997,1.57055235,1.59755325,1.4760491999999998,1.47154905,1.57955265,1.5075502499999998,1.5930530999999999,1.52555085,1.57955265,1.57055235,1.5210506999999998,1.52555085,1.6110537,1.5840528,1.5930530999999999,1.55255175,1.5660522,1.49854995,1.5390513,1.55255175,1.6020533999999997,1.4940497999999998,1.5120504,1.5165505499999998,1.5075502499999998
2100,1.6029105714285712,1.6329115714285714,1.5171934285714284,1.5514802857142855,1.5300509999999998,1.4829065714285714,1.5686237142857142,1.470049,1.5729095714285715,1.384331857142857,1.5557661428571428,1.5686237142857142,1.560052,1.650055,1.560052,1.4786207142857142,1.5557661428571428,1.6071964285714284,1.5771954285714285,1.6071964285714284,1.650055,1.6071964285714284,1.5257651428571426,1.6886277142857142,1.4271904285714285,1.6114822857142856,1.6029105714285712,1.5129075714285711,1.5129075714285711,1.5214792857142856,1.5000499999999999,1.6114822857142856,1.5300509999999998,1.5214792857142856,1.5429085714285713,1.6114822857142856,1.4057611428571428,1.6286257142857141,1.470049,1.5686237142857142,1.4057611428571428,1.5214792857142856,1.6114822857142856,1.5129075714285711,1.5857671428571427,1.6286257142857141,1.5257651428571426,1.5429085714285713,1.6114822857142856,1.6157681428571427
2200,1.4891405454545454,1.558688318181818,1.5995987727272727,1.6077808636363635,1.6077808636363635,1.6323271363636362,1.566870409090909,1.5914166818181816,1.5177778636363635,1.5136868181818182,1.5873256363636363,1.5014136818181818,1.5464151818181817,1.5955077272727272,1.5136868181818182,1.4809584545454544,1.6364181818181818,1.5259599545454545,1.5177778636363635,1.6200539999999999,1.4973226363636363,1.505504727272727,1.4891405454545454,1.5995987727272727,1.505504727272727,1.5627793636363636,1.5300509999999998,1.4891405454545454,1.505504727272727,1.5259599545454545,1.5464151818181817,1.4605032272727272,1.5545972727272725,1.5505062272727272,1.4564121818181817,1.6077808636363635,1.5341420454545454,1.5341420454545454,1.5505062272727272,1.5095957727272726,1.4645942727272727,1.4932315909090907,1.4932315909090907,1.5382330909090909,1.566870409090909,1.5423241363636362,1.5955077272727272,1.5709614545454544,1.4564121818181817,1.5791435454545453
2300,1.4517875217391303,1.5887486086956522,1.522224652173913,1.6200539999999999,1.6161408260869563,1.530051,1.5652695652173914,1.5535300434782608,1.4791797391304347,1.5457036956521737,1.580922260869565,1.5613563913043478,1.5926617826086955,1.4791797391304347,1.6513593913043476,1.4791797391304347,1.5926617826086955,1.498745608695652,1.5261378260869565,1.514398304347826,1.580922260869565,1.5339641739130434,1.5496168695652173,1.4948324347826087,1.5926617826086955,1.596574956521739,1.5574432173913042,1.5183114782608695,1.5417905217391303,1.475266565217391,1.5104851304347824,1.506571956521739,1.530051,1.4596138695652174,1.6317935217391304,1.596574956521739,1.6004881304347827,1.5457036956521737,1.5496168695652173,1.573095913043478,1.604401304347826,1.5848354347826086,1.5183114782608695,1.6278803478260868,1.514398304347826,1.5261378260869565,1.5261378260869565,1.5378773478260868,1.5104851304347824,1.5183114782608695
2400,1.5975532499999998,1.50755025,1.6500549999999998,1.53755125,1.61255375,1.53755125,1.5600519999999998,1.5338011249999999,1.511300375,1.5975532499999998,1.52255075,1.571302375,1.6013033749999999,1.5638021249999998,1.5450515,1.5638021249999998,1.488799625,1.50755025,1.6275542499999998,1.5000499999999999,1.61255375,1.5675522499999999,1.6275542499999998,1.4812993749999999,1.64255475,1.473799125,1.53755125,1.5150504999999999,1.6163038749999998,1.5263008749999998,1.5638021249999998,1.518800625,1.5450515,1.518800625,1.67255575,1.5150504999999999,1.518800625,1.578802625,1.608803625,1.6200539999999999,1.5600519999999998,1.511300375,1.5263008749999998,1.5825527499999998,1.5975532499999998,1.52255075,1.5450515,1.5488016249999998,1.55255175,1.6013033749999999
2500,1.58045268,1.5300509999999998,1.5120504,1.56245208,1.4976499199999997,1.4868495599999998,1.52645088,1.5228507599999999,1.4760491999999998,1.5660522,1.59125304,1.60565352,1.53725124,1.5876529199999998,1.60925364,1.59845328,1.61645388,1.56245208,1.55525184,1.55525184,1.61285376,1.6488549599999998,1.5228507599999999,1.60565352,1.5732524399999999,1.6920563999999998,1.49044968,1.49044968,1.5300509999999998,1.5300509999999998,1.56245208,1.52645088,1.48324944,1.5516517199999997,1.55525184,1.56245208,1.5408513599999998,1.5696523199999999,1.5660522,1.53725124,1.55525184,1.6020534,1.53725124,1.5948531599999998,1.5228507599999999,1.5408513599999998,1.5120504,1.53725124,1.49044968,1.5192506399999999
2600,1.505819423076923,1.5923607692307693,1.4850495,1.5819758076923076,1.5542825769230768,1.5369743076923077,1.4400479999999998,1.5612058846153845,1.5577442307692306,1.5162043846153845,1.5646675384615383,1.509281076923077,1.595822423076923,1.5369743076923077,1.526589346153846,1.509281076923077,1.4123547692307692,1.4712028846153844,1.5819758076923076,1.5819758076923076,1.6096690384615382,1.5750524999999997,1.5854374615384614,1.5404359615384615,1.5196660384615384,1.530051,1.5612058846153845,1.6269773076923075,1.6027457307692308,1.5542825769230768,1.509281076923077,1.4677412307692308,1.5369743076923077,1.5231276923076922,1.6512088846153843,1.5681291923076923,1.530051,1.5231276923076922,1.6131306923076922,1.5404359615384615,1.5612058846153845,1.6096690384615382,1.6200539999999997,1.6339006153846154,1.5542825769230768,1.5473592692307692,1.4712028846153844,1.5681291923076923,1.505819423076923,1.5646675384615383
2700,1.516717222222222,1.4800493333333333,1.5500516666666664,1.5300509999999998,1.5667188888888888,1.5667188888888888,1.600053333333333,1.546718222222222,1.5333844444444444,1.516717222222222,1.5300509999999998,1.5567185555555554,1.5900529999999997,1.5433847777777778,1.5833861111111112,1.5667188888888888,1.5833861111111112,1.516717222222222,1.5367178888888888,1.6100536666666665,1.5200506666666664,1.546718222222222,1.6233874444444445,1.4533817777777778,1.493383111111111,1.4800493333333333,1.523384111111111,1.5933864444444443,1.540051333333333,1.5367178888888888,1.5000499999999999,1.523384111111111,1.5800526666666663,1.5933864444444443,1.5367178888888888,1.5667188888888888,1.5333844444444444,1.5833861111111112,1.5833861111111112,1.5067168888888887,1.6033867777777777,1.5633854444444444,1.5633854444444444,1.4733824444444443,1.486716222222222,1.5900529999999997,1.5767192222222222,1.5500516666666664,1.5333844444444444,1.6767225555555554
2800,1.523622214285714,1.4882638928571428,1.5332653928571427,1.523622214285714,1.5268366071428572,1.5525517499999997,1.549337357142857,1.6296971785714283,1.504335857142857,1.5718381071428569,1.549337357142857,1.5686237142857142,1.5300509999999998,1.5750525,1.5268366071428572,1.5204078214285712,1.475406321428571,1.549337357142857,1.5750525,1.5268366071428572,1.6071964285714284,1.5525517499999997,1.5621949285714283,1.5621949285714283,1.5268366071428572,1.549337357142857,1.5589805357142856,1.5204078214285712,1.4882638928571428,1.5268366071428572,1.549337357142857,1.456119964285714,1.5429085714285713,1.5814812857142855,1.4786207142857142,1.5718381071428569,1.5814812857142855,1.6264827857142856,1.6007676428571427,1.5268366071428572,1.5654093214285714,1.5429085714285713,1.5718381071428569,1.4882638928571428,1.5557661428571428,1.5332653928571427,1.5525517499999997,1.5879100714285712,1.5814812857142855,1.5943388571428572
2900,1.5579829655172415,1.5424652068965516,1.5766042758620689,1.5921220344827585,1.6386753103448273,1.436944448275862,1.5207403448275862,1.5610865172413793,1.5610865172413793,1.5766042758620689,1.6448824137931033,1.5052225862068964,1.523843896551724,1.5610865172413793,1.5362581034482756,1.567293620689655,1.5486723103448277,1.5548794137931032,1.4959119310344826,1.5269474482758618,1.5331545517241378,1.530051,1.4648764137931034,1.5517758620689655,1.5797078275862069,1.5859149310344827,1.5952255862068965,1.5610865172413793,1.4741870689655172,1.4866012758620688,1.517636793103448,1.5455687586206894,1.6200539999999999,1.5424652068965516,1.567293620689655,1.530051,1.5021190344827586,1.5145332413793102,1.5486723103448277,1.4866012758620688,1.5610865172413793,1.523843896551724,1.5207403448275862,1.570397172413793,1.5921220344827585,1.4990154827586204,1.483497724137931,1.5610865172413793,1.5952255862068965,1.5766042758620689
3000,1.5510517,1.5930530999999999,1.5720523999999998,1.5660521999999997,1.6050535,1.5750524999999997,1.4820494,1.5090503,1.5120503999999997,1.5330511,1.5450514999999998,1.5420514,1.560052,1.5180505999999998,1.5030500999999998,1.4970499,1.470049,1.5660521999999997,1.5180505999999998,1.5480515999999998,1.4880496,1.5000499999999999,1.5180505999999998,1.4760491999999998,1.5450514999999998,1.4910496999999998,1.6080535999999999,1.5720523999999998,1.5540517999999999,1.4910496999999998,1.5000499999999999,1.5390512999999997,1.5420514,1.5630521,1.5150505,1.5240508,1.5810526999999999,1.5390512999999997,1.4610486999999999,1.470049,1.5780526,1.5120503999999997,1.5810526999999999,1.6080535999999999,1.5780526,1.5690523,1.5570518999999998,1.5240508,1.5300509999999998,1.6020533999999997
3100,1.5590842258064515,1.5997307419354838,1.5445676129032258,1.5300509999999998,1.6084407096774191,1.5097277419354838,1.5881174516129033,1.5068244193548386,1.5794074838709677,1.515534387096774,1.5765041612903223,1.5997307419354838,1.5794074838709677,1.4574679354838709,1.5881174516129033,1.6200539999999999,1.5387609677419354,1.5910207741935483,1.547470935483871,1.5997307419354838,1.5765041612903223,1.4516612903225805,1.6200539999999999,1.5561809032258063,1.5416642903225803,1.6055373870967742,1.5300509999999998,1.5300509999999998,1.5997307419354838,1.585214129032258,1.5387609677419354,1.515534387096774,1.5997307419354838,1.5706975161290322,1.5677941935483868,1.5416642903225803,1.5213410322580645,1.5706975161290322,1.5648908709677418,1.515534387096774,1.5590842258064515,1.6084407096774191,1.5619875483870969,1.5039210967741934,1.5619875483870969,1.5532775806451613,1.5968274193548386,1.5184377096774193,1.532954322580645,1.6113440322580643
3200,1.5384887812499999,1.57223990625,1.5609895312499997,1.5019250624999998,1.5778650937499998,1.5272384062499997,1.52161321875,1.5441139687499998,1.5244258124999999,1.55255175,1.53286359375,1.4822369062499998,1.5441139687499998,1.53286359375,1.5441139687499998,1.59755325,1.5159880312499998,1.518800625,1.55255175,1.6200539999999999,1.57223990625,1.6031784374999998,1.5103628437499999,1.6200539999999999,1.518800625,1.4766117187499999,1.6256791874999998,1.563802125,1.563802125,1.541301375,1.49911246875,1.50755025,1.4512983749999997,1.586302875,1.53286359375,1.5834902812499998,1.5441139687499998,1.5019250624999998,1.50755025,1.4456731875,1.563802125,1.4794243125,1.56661471875,1.5834902812499998,1.4934872812499997,1.586302875,1.541301375,1.586302875,1.55255175,1.5834902812499998
3300,1.4591395454545455,1.4945952727272727,1.5545972727272725,1.5709614545454544,1.603689818181818,1.5327783636363637,1.4836858181818182,1.521868909090909,1.560052,1.5709614545454544,1.5545972727272725,1.5573246363636364,1.5355057272727273,1.4509574545454544,1.5709614545454544,1.560052,1.5709614545454544,1.5355057272727273,1.5545972727272725,1.551869909090909,1.5464151818181817,1.6173266363636363,1.4945952727272727,1.6009624545454544,1.6582370909090909,1.5791435454545453,1.4782310909090908,1.560052,1.5709614545454544,1.6145992727272727,1.5845982727272727,1.5191415454545454,1.5491425454545455,1.5327783636363637,1.5300509999999998,1.5327783636363637,1.5164141818181818,1.521868909090909,1.598235090909091,1.4645942727272725,1.521868909090909,1.4809584545454544,1.513686818181818,1.5355057272727273,1.560052,1.5682340909090908,1.5927803636363635,1.5682340909090908,1.5545972727272725,1.6309634545454545
3400,1.5459338823529412,1.4718137647058824,1.5247567058823528,1.4771080588235292,1.5035795294117646,1.5141681176470587,1.585641088235294,1.5776996470588234,1.5432867352941178,1.4691666176470586,1.5379924411764705,1.5724053529411763,1.5115209705882353,1.5379924411764705,1.625348294117647,1.535345294117647,1.5591696176470589,1.5035795294117646,1.5803467941176468,1.535345294117647,1.5432867352941178,1.5247567058823528,1.6147597058823528,1.5459338823529412,1.5618167647058823,1.5247567058823528,1.5538753235294116,1.4876966470588235,1.5221095588235294,1.540639588235294,1.5379924411764705,1.490343794117647,1.4797552058823529,1.5459338823529412,1.506226676470588,1.5432867352941178,1.5168152647058821,1.5168152647058821,1.5432867352941178,1.5485810294117646,1.585641088235294,1.590935382352941,1.5221095588235294,1.6200539999999999,1.5776996470588234,1.5459338823529412,1.5432867352941178,1.5671110588235293,1.4982852352941176,1.5088738235294117
