s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
11000,1.6205203636363665,1.5902253818181846,1.5829128000000028,1.610073818181821,1.5816069818181846,1.6231320000000027,1.5549682909090936,1.5847409454545482,1.5797788363636391,1.6142524363636392,1.5656760000000027,1.565414836363639,1.5779506909090937,1.595709818181821,1.6105961454545485,1.6004107636363663,1.5936205090909121,1.5938816727272755,1.604328218181821,1.5839574545454576,1.5742944000000028,1.5844797818181846,1.5897030545454576,1.5466110545454572,1.585002109090912,1.5695934545454573,1.5889195636363667,1.6004107636363663,1.5787341818181846,1.5873525818181846,1.6038058909090938,1.5787341818181846,1.5962321454545483,1.5930981818181846,1.5839574545454576,1.59205352727273,1.5897030545454576,1.5779506909090937,1.5703769454545482,1.59779912727273,1.5769060363636391,1.5829128000000028,1.58918072727273,1.5839574545454576,1.5912700363636392,1.5910088727272755,1.5651536727272757,1.5946651636363662,1.5784730181818212,1.56907112727273,1.6027612363636392,1.5810846545454575,1.5883972363636392,1.5675041454545482,1.621565018181821,1.6038058909090938,1.5878749090909121,1.6074621818181847,1.5873525818181846,1.5753390545454573,1.58056232727273,1.5847409454545482,1.59205352727273,1.6126854545454572,1.5904865454545483,1.5876137454545483,1.5688099636363666,1.5988437818181847,1.6074621818181847,1.5675041454545482,1.57481672727273,1.6074621818181847,1.582129309090912,1.5638478545454573,1.5936205090909121,1.6286164363636393,1.5962321454545483,1.5852632727272755,1.60067192727273,1.58343512727273,1.5923146909090937,1.5831739636363666,1.5716827636363666,1.6077233454545483,1.5750778909090937,1.5774283636363666,1.6202592000000027,1.5826516363636391,1.6035447272727301,1.5930981818181846,1.5766448727272755,1.5784730181818212,1.5933593454545483,1.5897030545454576,1.5936205090909121,1.585002109090912,1.5844797818181846,1.5946651636363662,1.58630792727273,1.5839574545454576
12000,1.579082400000003,1.5587334000000028,1.605655800000003,1.5862644000000028,1.5862644000000028,1.5924888000000028,1.582434000000003,1.5651972000000027,1.5774066000000027,1.6054164000000029,1.591770600000003,1.588419000000003,1.5819552000000028,1.590813000000003,1.5628032000000027,1.6054164000000029,1.5941646000000027,1.588658400000003,1.585546200000003,1.5793218000000027,1.5793218000000027,1.607571000000003,1.6027830000000027,1.5735762000000029,1.600389000000003,1.5829128000000028,1.5912918000000027,1.5628032000000027,1.6133166000000028,1.5982344000000026,1.5953616000000028,1.5649578000000028,1.6030224000000028,1.5869826000000027,1.567591200000003,1.6142742000000028,1.6080498000000027,1.5809976000000028,1.578124800000003,1.5967980000000028,1.5838704000000028,1.5915312000000028,1.588419000000003,1.6092468000000029,1.6063740000000029,1.5848280000000028,1.5592122000000026,1.606852800000003,1.606852800000003,1.6018254000000027,1.603261800000003,1.587700800000003,1.594643400000003,1.588419000000003,1.5922494000000027,1.6092468000000029,1.6114014000000028,1.5709428000000027,1.5872220000000028,1.5802794000000027,1.585067400000003,1.620259200000003,1.605655800000003,1.620498600000003,1.581476400000003,1.5891372000000028,1.585546200000003,1.5915312000000028,1.5965586000000027,1.6001496000000028,1.6219350000000028,1.586025000000003,1.618104600000003,1.572858000000003,1.5714216000000027,1.5666336000000027,1.586743200000003,1.588419000000003,1.5802794000000027,1.5697458000000026,1.599910200000003,1.596319200000003,1.5740550000000026,1.582434000000003,1.5872220000000028,1.5900948000000028,1.6159500000000029,1.5740550000000026,1.5896160000000028,1.6104438000000028,1.590813000000003,1.5984738000000027,1.599910200000003,1.5848280000000028,1.5843492000000028,1.5817158000000027,1.6149924000000029,1.597037400000003,1.601586000000003,1.583152200000003
13000,1.5952879384615413,1.591531200000003,1.5882164307692337,1.5966138461538488,1.5667809230769258,1.5802609846153874,1.6010335384615413,1.5873324923076952,1.5762832615384645,1.5745153846153874,1.5857856000000028,1.6058952000000029,1.6021384615384642,1.5767252307692337,1.6114198153846182,1.593741046153849,1.5924151384615415,1.5787140923076952,1.5935200615384644,1.592636123076926,1.5930780923076953,1.5703166769230796,1.5941830153846182,1.6145136000000029,1.5941830153846182,1.5970558153846184,1.5800400000000028,1.577167200000003,1.604127323076926,1.5789350769230797,1.6021384615384642,1.5769462153846183,1.6043483076923106,1.5871115076923106,1.5882164307692337,1.5853436307692335,1.5734104615384643,1.5891003692307721,1.611640800000003,1.5888793846153875,1.587995446153849,1.5773881846153874,1.5992656615384644,1.604127323076926,1.574736369230772,1.5837967384615412,1.574736369230772,1.5815868923076952,1.5811449230769261,1.5957299076923104,1.6061161846153873,1.570095692307695,1.5948459692307722,1.5864485538461568,1.5720845538461568,1.5780511384615412,1.5815868923076952,1.6028014153846184,1.575841292307695,1.590205292307695,1.5952879384615413,1.585122646153849,1.5835757538461568,1.5948459692307722,1.6087680000000029,1.6010335384615413,1.5977187692307722,1.5837967384615412,1.5608143384615412,1.5877744615384644,1.6016964923076953,1.6092099692307722,1.6136296615384644,1.608105046153849,1.6107568615384644,1.5913102153846181,1.5855646153846181,1.5723055384615414,1.5811449230769261,1.5928571076923106,1.5824708307692337,1.5877744615384644,1.5986027076923106,1.5917521846153873,1.5884374153846181,1.600591569230772,1.5891003692307721,1.614955569230772,1.5815868923076952,1.5950669538461566,1.6016964923076953,1.584459692307695,1.591531200000003,1.5738524307692336,1.5727475076923105,1.5990446769230797,1.6001496000000028,1.577167200000003,1.592636123076926,1.5913102153846181
14000,1.6044588000000028,1.6204644000000028,1.588863600000003,1.5923520000000029,1.5681384000000027,1.583528400000003,1.596661200000003,1.6093836000000028,1.582092000000003,1.5876324000000028,1.5884532000000027,1.598097600000003,1.601380800000003,1.6128720000000027,1.5976872000000029,1.603638000000003,1.5767568000000027,1.5847596000000028,1.5894792000000029,1.567728000000003,1.5921468000000027,1.5964560000000028,1.5991236000000029,1.5991236000000029,1.625389200000003,1.5972768000000028,1.5689592000000028,1.5948144000000029,1.6017912000000027,1.597892400000003,1.5839388000000028,1.5851700000000029,1.596045600000003,1.5894792000000029,1.5958404000000028,1.582912800000003,1.5708060000000028,1.5900948000000028,1.5915312000000028,1.5944040000000028,1.6058952000000029,1.5646500000000028,1.5751152000000028,1.6054848000000028,1.598097600000003,1.5972768000000028,1.5890688000000028,1.5767568000000027,1.580655600000003,1.5796296000000027,1.6091784000000027,1.6087680000000029,1.5890688000000028,1.5898896000000027,1.5890688000000028,1.5909156000000029,1.6141032000000028,1.5716268000000029,1.593172800000003,1.591941600000003,1.5866064000000029,1.588863600000003,1.603843200000003,1.6048692000000029,1.5839388000000028,1.5841440000000029,1.5788088000000027,1.6019964000000029,1.6116408000000029,1.5839388000000028,1.580655600000003,1.5997392000000028,1.593993600000003,1.5855804000000029,1.5923520000000029,1.5767568000000027,1.5769620000000029,1.577372400000003,1.5882480000000028,1.6155396000000029,1.6005600000000029,1.5898896000000027,1.6093836000000028,1.611846000000003,1.5570576000000027,1.6073316000000029,1.609588800000003,1.596661200000003,1.5950196000000028,1.597071600000003,1.589684400000003,1.597071600000003,1.6019964000000029,1.6048692000000029,1.6024068000000027,1.593993600000003,1.5822972000000026,1.5804504000000028,1.598508000000003,1.596045600000003
15000,1.5926803200000028,1.5781248000000028,1.6122153600000029,1.592871840000003,1.569123360000003,1.5861686400000028,1.5980428800000028,1.576209600000003,1.568548800000003,1.5968937600000028,1.5802315200000028,1.6024478400000028,1.6034054400000028,1.5974683200000028,1.581763680000003,1.5955531200000028,1.5888499200000028,1.604746080000003,1.5834873600000028,1.6018732800000028,1.579656960000003,1.594978560000003,1.5903820800000028,1.5899990400000028,1.5871262400000028,1.6039800000000028,1.5955531200000028,1.563569280000003,1.5974683200000028,1.6049376000000029,1.6030224000000028,1.578316320000003,1.5945955200000028,1.6200676800000027,1.5940209600000028,1.5792739200000028,1.5934464000000028,1.5800400000000028,1.6018732800000028,1.5896160000000028,1.5905736000000028,1.5760180800000028,1.6011072000000028,1.5888499200000028,1.5815721600000028,1.5660590400000027,1.5930633600000028,1.597085280000003,1.606086720000003,1.6012987200000028,1.6152796800000029,1.578316320000003,1.5836788800000028,1.5798484800000028,1.5585897600000027,1.5899990400000028,1.5637608000000027,1.5846364800000028,1.5901905600000028,1.5825297600000028,1.5877008000000028,1.6057036800000029,1.5727622400000028,1.5953616000000028,1.5926803200000028,1.5790824000000028,1.583104320000003,1.5913396800000028,1.6016817600000028,1.5832958400000028,1.5855940800000028,1.5982344000000028,1.5863601600000028,1.5896160000000028,1.5857856000000028,1.6041715200000028,1.5798484800000028,1.5903820800000028,1.5911481600000028,1.585211040000003,1.571230080000003,1.602639360000003,1.5945955200000028,1.5965107200000028,1.5917227200000028,1.588658400000003,1.598425920000003,1.6074273600000029,1.594978560000003,1.5922972800000028,1.6018732800000028,1.623323520000003,1.5750604800000028,1.5811891200000028,1.5836788800000028,1.5758265600000028,1.6131729600000029,1.5846364800000028,1.5888499200000028,1.5982344000000028
16000,1.573396650000003,1.575371700000003,1.5990723000000027,1.5972768000000028,1.5654964500000028,1.585067400000003,1.596379050000003,1.594404000000003,1.5924289500000028,1.5777058500000027,1.619720550000003,1.590274350000003,1.596917700000003,1.6069725000000028,1.5777058500000027,1.6093066500000028,1.5707034000000029,1.591710750000003,1.6127181000000028,1.6044588000000028,1.5997905000000028,1.599970050000003,1.618822800000003,1.581117300000003,1.5683692500000026,1.602124650000003,1.598892750000003,1.5809377500000028,1.594942650000003,1.581117300000003,1.5881197500000028,1.6030224000000028,1.5741148500000028,1.5918903000000026,1.5856060500000029,1.5924289500000028,1.5856060500000029,1.5766285500000028,1.5762694500000027,1.5816559500000027,1.592249400000003,1.5764490000000029,1.5742944000000028,1.5861447000000028,1.5807582000000027,1.597456350000003,1.603381500000003,1.5775263000000028,1.5866833500000028,1.5920698500000028,1.5848878500000028,1.5843492000000028,1.5940449000000028,1.6012269000000028,1.6062543000000027,1.593685800000003,1.5909925500000028,1.589735700000003,1.5698056500000028,1.6042792500000027,1.5967381500000029,1.5866833500000028,1.5868629000000027,1.5961995000000029,1.6073316000000029,1.5807582000000027,1.5920698500000028,1.596379050000003,1.5970972500000027,1.5938653500000028,1.5996109500000029,1.5812968500000029,1.5931471500000027,1.6053565500000029,1.5821946000000027,1.6017655500000028,1.5698056500000028,1.5803991000000028,1.594942650000003,1.5926085000000028,1.594942650000003,1.591710750000003,1.5997905000000028,1.6042792500000027,1.599431400000003,1.5832719000000028,1.5929676000000028,1.5945835500000027,1.576808100000003,1.5961995000000029,1.587760650000003,1.5990723000000027,1.5953017500000028,1.5832719000000028,1.566753300000003,1.5920698500000028,1.5814764000000028,1.593685800000003,1.5834514500000028,1.5918903000000026
17000,1.5749703529411792,1.5873064941176498,1.5859545882352968,1.5964318588235322,1.6021774588235322,1.5707456470588264,1.5873064941176498,1.5954179294117676,1.587475482352944,1.5791950588235322,1.603360376470591,1.5993046588235322,1.5824058352941204,1.5682108235294145,1.5769982117647088,1.5754773176470618,1.587475482352944,1.5790260705882382,1.5942350117647088,1.5964318588235322,1.584602682352944,1.5810539294117674,1.5920381647058852,1.577505176470591,1.5862925647058852,1.5913622117647088,1.5923761411764734,1.5839267294117676,1.6058952000000029,1.586123576470591,1.5950799529411794,1.600318588235297,1.5898413176470616,1.5944040000000028,1.5778431529411794,1.5898413176470616,1.5906862588235322,1.5783501176470616,1.593221082352944,1.6043743058823556,1.5612823058823557,1.5927141176470616,1.608936988235297,1.591869176470591,1.6249908705882383,1.607585082352944,1.5867995294117676,1.5820678588235322,1.6001496000000028,1.5781811294117676,1.5867995294117676,1.6001496000000028,1.5971078117647086,1.59017929411765,1.5856166117647088,1.5800400000000028,1.5712526117647085,1.5824058352941204,1.5736184470588264,1.5955869176470616,1.5915312000000028,1.6150205647058853,1.6013325176470616,1.5756463058823558,1.5840957176470616,1.591700188235297,1.5869685176470616,1.5993046588235322,1.5650000470588263,1.5813919058823558,1.5876444705882382,1.5873064941176498,1.5866305411764734,1.5891653647058852,1.5915312000000028,1.5979527529411794,1.584602682352944,1.577336188235297,1.5829128000000028,1.6069091294117674,1.6128237176470617,1.5891653647058852,1.5889963764705912,1.6165414588235323,1.58443369411765,1.5824058352941204,1.584602682352944,1.5945729882352968,1.584602682352944,1.5813919058823558,1.6150205647058853,1.587475482352944,1.5869685176470616,1.58443369411765,1.6026844235294146,1.591700188235297,1.5813919058823558,1.5878134588235322,1.6124857411764735,1.5949109647058852
18000,1.6082892000000029,1.5883392000000027,1.5722196000000028,1.597915200000003,1.5870624000000029,1.591690800000003,1.578284400000003,1.594563600000003,1.5738156000000028,1.581157200000003,1.5931272000000027,1.5913716000000029,1.596638400000003,1.5915312000000028,1.5774864000000028,1.5801996000000027,1.5920100000000028,1.5862644000000028,1.607172000000003,1.606054800000003,1.6143540000000027,1.586424000000003,1.5931272000000027,1.5875412000000029,1.5846684000000029,1.6004688000000027,1.5797208000000027,1.583551200000003,1.5846684000000029,1.594563600000003,1.573496400000003,1.599032400000003,1.586424000000003,1.5720600000000027,1.597436400000003,1.5907332000000027,1.601426400000003,1.5928080000000029,1.5918504000000029,1.6017456000000028,1.5830724000000027,1.603182000000003,1.591690800000003,1.579242000000003,1.5829128000000028,1.5821148000000027,1.5731772000000026,1.5880200000000029,1.5899352000000029,1.5993516000000028,1.6070124000000028,1.5993516000000028,1.581636000000003,1.5837108000000029,1.5814764000000028,1.5939252000000028,1.6070124000000028,1.604778000000003,1.5779652000000028,1.6046184000000028,1.5857856000000028,1.5838704000000028,1.5928080000000029,1.5907332000000027,1.5843492000000028,1.5663144000000027,1.5814764000000028,1.5934464000000028,1.5900948000000028,1.591690800000003,1.592169600000003,1.5900948000000028,1.601426400000003,1.5857856000000028,1.5762096000000028,1.5998304000000028,1.5939252000000028,1.586424000000003,1.5894564000000027,1.6049376000000029,1.6058952000000029,1.597117200000003,1.581636000000003,1.5952020000000027,1.5923292000000027,1.5817956000000029,1.578763200000003,1.584030000000003,1.5969576000000028,1.610044800000003,1.5607284000000028,1.599032400000003,1.596319200000003,1.596159600000003,1.5977556000000028,1.6062144000000027,1.589775600000003,1.602703200000003,1.5894564000000027,1.5998304000000028
19000,1.5814008000000028,1.5823080000000027,1.5998472000000028,1.5768648000000027,1.598940000000003,1.5826104000000027,1.5922872000000028,1.5860880000000028,1.6107336000000028,1.600603200000003,1.6063488000000028,1.5815520000000027,1.5894144000000028,1.5833664000000027,1.577318400000003,1.576562400000003,1.6016616000000028,1.5937992000000027,1.595613600000003,1.5821568000000028,1.584727200000003,1.5993936000000029,1.5745968000000028,1.5815520000000027,1.587751200000003,1.598940000000003,1.5962184000000028,1.606500000000003,1.584122400000003,1.5729336000000027,1.582005600000003,1.576562400000003,1.5922872000000028,1.5947064000000029,1.6052904000000028,1.5853320000000029,1.601056800000003,1.5957648000000029,1.5832152000000028,1.5794352000000027,1.5771672000000028,1.5947064000000029,1.5835176000000029,1.5809472000000029,1.6024176000000028,1.5953112000000027,1.5953112000000027,1.5903216000000027,1.6117920000000028,1.5947064000000029,1.586239200000003,1.5848784000000027,1.585180800000003,1.606500000000003,1.5933456000000028,1.5872976000000028,1.5912288000000028,1.6117920000000028,1.5919848000000028,1.589112000000003,1.5933456000000028,1.5888096000000027,1.5823080000000027,1.597125600000003,1.5876000000000028,1.5948576000000028,1.5948576000000028,1.5859368000000027,1.589112000000003,1.5874488000000029,1.5919848000000028,1.5921360000000029,1.5919848000000028,1.5942528000000027,1.5980328000000028,1.5739920000000027,1.5839712000000028,1.5761088000000028,1.5738408000000028,1.5810984000000028,1.5936480000000028,1.577318400000003,1.613304000000003,1.5903216000000027,1.5856344000000029,1.5897168000000028,1.5921360000000029,1.609977600000003,1.5800400000000028,1.580191200000003,1.5721776000000027,1.586239200000003,1.595160000000003,1.607256000000003,1.5809472000000029,1.583668800000003,1.5983352000000028,1.5735384000000028,1.5865416000000028,1.5975792000000029
20000,1.606613400000003,1.584780120000003,1.595984040000003,1.5978513600000028,1.6076188800000029,1.596271320000003,1.6027351200000028,1.5686924400000026,1.5985695600000027,1.5786036000000028,1.5958404000000028,1.5817636800000028,1.5793218000000029,1.599144120000003,1.595984040000003,1.5906693600000028,1.5921057600000028,1.588227480000003,1.5796090800000029,1.5987132000000028,1.600293240000003,1.5941167200000028,1.5946912800000028,1.5961276800000028,1.597707720000003,1.5900948000000028,1.595696760000003,1.5811891200000028,1.595265840000003,1.582481880000003,1.589520240000003,1.5909566400000028,1.595122200000003,1.5730016400000029,1.588227480000003,1.5964149600000028,1.5964149600000028,1.600867800000003,1.5946912800000028,1.5975640800000028,1.5859292400000027,1.5890893200000027,1.584492840000003,1.595265840000003,1.5708470400000027,1.5944040000000028,1.583631000000003,1.593973080000003,1.5972768000000028,1.590813000000003,1.5903820800000028,1.5890893200000027,1.5827691600000027,1.600867800000003,1.5964149600000028,1.582194600000003,1.584780120000003,1.5857856000000028,1.5829128000000028,1.5949785600000028,1.6018732800000028,1.582194600000003,1.588802040000003,1.5998623200000028,1.6076188800000029,1.607187960000003,1.595122200000003,1.598282280000003,1.5948349200000027,1.6018732800000028,1.5852110400000028,1.5790345200000029,1.5964149600000028,1.6000059600000027,1.5804709200000029,1.5886584000000028,1.5712779600000029,1.5958404000000028,1.608049800000003,1.5978513600000028,1.5765926400000028,1.600867800000003,1.5885147600000027,1.589376600000003,1.609773480000003,1.5865038000000027,1.587652920000003,1.5839182800000027,1.5961276800000028,1.5721398000000029,1.5849237600000028,1.582481880000003,1.6053206400000029,1.5967022400000028,1.6107789600000029,1.6011550800000027,1.5846364800000028,1.600293240000003,1.581620040000003,1.5961276800000028
21000,1.580450400000003,1.576620000000003,1.613282400000003,1.5942672000000027,1.5882480000000028,1.5721056000000029,1.576346400000003,1.579766400000003,1.5844176000000028,1.5885216000000029,1.5799032000000028,1.587016800000003,1.600970400000003,1.6005600000000029,1.5911208000000028,1.5916680000000027,1.5803136000000026,1.595908800000003,1.5933096000000029,1.586880000000003,1.583596800000003,1.5908472000000027,1.595908800000003,1.6123248000000028,1.587564000000003,1.5979608000000027,1.602885600000003,1.5825024000000028,1.5900264000000028,1.5799032000000028,1.595908800000003,1.5950880000000027,1.589068800000003,1.5808608000000028,1.5856488000000026,1.5697800000000026,1.5919416000000028,1.579766400000003,1.579766400000003,1.5998760000000027,1.587974400000003,1.5968664000000028,1.5841440000000027,1.589068800000003,1.590573600000003,1.6041168000000028,1.596319200000003,1.5860592000000029,1.5934464000000028,1.5848280000000028,1.584554400000003,1.597140000000003,1.5911208000000028,1.5935832000000028,1.5901632000000028,1.5930360000000028,1.6078104000000029,1.6001496000000028,1.5764832000000026,1.6017912000000027,1.5904368000000029,1.5972768000000028,1.5738840000000027,1.597413600000003,1.5867432000000028,1.5892056000000028,1.570600800000003,1.5855120000000027,1.591804800000003,1.578535200000003,1.5926256000000028,1.595635200000003,1.584554400000003,1.597003200000003,1.5818184000000026,1.599739200000003,1.5897528000000027,1.572516000000003,1.5874272000000027,1.5957720000000029,1.5926256000000028,1.5855120000000027,1.5874272000000027,1.5976872000000026,1.593720000000003,1.5820920000000027,1.5877008000000028,1.5938568000000028,1.5777144000000027,1.608494400000003,1.5886584000000026,1.5996024000000026,1.5856488000000026,1.5882480000000028,1.587016800000003,1.575936000000003,1.5733368000000028,1.6054848000000028,1.603843200000003,1.5915312000000028
22000,1.5810846545454575,1.6004107636363663,1.5860467636363667,1.5789953454545482,1.5962321454545483,1.5765142909090937,1.5897030545454576,1.5855244363636392,1.57338032727273,1.5840880363636392,1.595840400000003,1.5925758545454576,1.5860467636363667,1.5976685454545483,1.6019777454545483,1.5872220000000028,1.56763472727273,1.594404000000003,1.5752084727272755,1.577820109090912,1.6066786909090938,1.6017165818181847,1.5766448727272755,1.5954486545454576,1.5769060363636391,1.5783424363636391,1.6025000727272756,1.5860467636363667,1.6090291636363665,1.5940122545454576,1.5800400000000028,1.5988437818181847,1.59348992727273,1.5967544727272756,1.586438509090912,1.5887889818181846,1.5847409454545482,1.59061712727273,1.5775589454545482,1.5855244363636392,1.5917923636363662,1.5878749090909121,1.6026306545454576,1.56763472727273,1.5868302545454576,1.5910088727272755,1.5997578545454576,1.579256509090912,1.5903559636363667,1.57912592727273,1.595840400000003,1.5984520363636392,1.5976685454545483,1.6002801818181847,1.6002801818181847,1.5842186181818207,1.5936205090909121,1.598582618181821,1.5812152363636391,1.5783424363636391,1.594273418181821,1.5964933090909121,1.5803011636363666,1.5890501454545483,1.6036753090909117,1.595840400000003,1.588527818181821,1.6034141454545483,1.600019018181821,1.5954486545454576,1.59061712727273,1.5883972363636392,1.5814764000000028,1.59348992727273,1.5814764000000028,1.5770366181818212,1.6022389090909117,1.60067192727273,1.5924452727272755,1.5725968363636391,1.59923552727273,1.5974073818181846,1.5924452727272755,1.5917923636363662,1.6090291636363665,1.5883972363636392,1.5936205090909121,1.5912700363636392,1.5846103636363666,1.598582618181821,1.5924452727272755,1.5932287636363662,1.5970156363636392,1.5959709818181846,1.5967544727272756,1.5712910181818212,1.5925758545454576,1.5890501454545483,1.5823904727272755,1.5750778909090937
23000,1.5935296695652201,1.5939043826086985,1.5790407652173941,1.57629286956522,1.5765426782608725,1.5899074434782638,1.5934047652173942,1.5874093565217422,1.5779166260869593,1.5710468869565246,1.5851610782608725,1.5822882782608725,1.6013986434782637,1.5861603130434812,1.584536556521742,1.5787909565217422,1.5920308173913071,1.590157252173916,1.5959028521739158,1.5986507478260898,1.5925304347826115,1.583537321739133,1.5971518956521769,1.5677993739130465,1.591781008695655,1.5944040000000028,1.5847863652173941,1.6028974956521767,1.5791656695652203,1.5806645217391333,1.5970269913043504,1.598900556521742,1.5790407652173941,1.5846614608695682,1.5927802434782636,1.5735449739130463,1.6096423304347856,1.5841618434782636,1.5925304347826115,1.5864101217391333,1.6028974956521767,1.5952783304347853,1.5805396173913073,1.5851610782608725,1.5767924869565246,1.5897825391304374,1.575918156521742,1.5942790956521766,1.58491126956522,1.572920452173916,1.5886584000000028,1.6080185739130461,1.5852859826086985,1.6006492173913072,1.583037704347829,1.6007741217391331,1.5882836869565244,1.5841618434782636,1.5936545739130463,1.6098921391304377,1.5962775652173942,1.5966522782608723,1.5784162434782636,1.5832875130434811,1.5782913391304376,1.5961526608695682,1.5809143304347855,1.5805396173913073,1.5819135652173943,1.5857856000000028,1.5800400000000028,1.5914062956521766,1.5919059130434812,1.5790407652173941,1.6010239304347855,1.6007741217391331,1.5940292869565247,1.5824131826086985,1.593030052173916,1.5895327304347855,1.5766675826086984,1.5919059130434812,1.5939043826086985,1.5774170086956552,1.5811641391304374,1.5855357913043506,1.5921557217391331,1.590407060869568,1.601773356521742,1.5885334956521768,1.5937794782608725,1.601648452173916,1.5981511304347855,1.5784162434782636,1.5739196869565244,1.5806645217391333,1.5874093565217422,1.5939043826086985,1.5814139478260898,1.5846614608695682
24000,1.597276800000003,1.5922494000000027,1.595960100000003,1.5890175000000029,1.5938055000000029,1.6046982000000027,1.5789627000000028,1.5915312000000028,1.592728200000003,1.5909327000000026,1.5861447000000028,1.5875811000000029,1.5894963000000029,1.5894963000000029,1.5964389000000028,1.587341700000003,1.5776460000000028,1.5930873000000028,1.597037400000003,1.603381500000003,1.573935300000003,1.597995000000003,1.590813000000003,1.597995000000003,1.5995511000000027,1.5982344000000026,1.5776460000000028,1.5933267000000029,1.5902145000000028,1.5869826000000027,1.5930873000000028,1.603261800000003,1.5918903000000026,1.5813567000000026,1.5918903000000026,1.586503800000003,1.6026633000000028,1.5899751000000026,1.595122200000003,1.5826734000000027,1.5763293000000027,1.584708300000003,1.5817158000000027,1.5807582000000029,1.590813000000003,1.5881796000000028,1.5826734000000027,1.5896160000000028,1.586384100000003,1.592967600000003,1.580399100000003,1.5881796000000028,1.595002500000003,1.592010000000003,1.5775263000000028,1.5928479000000029,1.600389000000003,1.588658400000003,1.5941646000000027,1.5909327000000026,1.5975162000000027,1.5827931000000028,1.5985935000000029,1.5880599000000029,1.5978753000000028,1.5879402000000027,1.600269300000003,1.5958404000000028,1.5881796000000028,1.6035012000000026,1.5813567000000026,1.592010000000003,1.5794415000000028,1.602423900000003,1.5836310000000027,1.5746535000000028,1.5910524000000028,1.596917700000003,1.585067400000003,1.5921297000000028,1.592967600000003,1.591650900000003,1.5957207000000029,1.588419000000003,1.5679503000000028,1.582194600000003,1.5890175000000029,1.5976359000000029,1.6008678000000027,1.5754914000000029,1.5988329000000028,1.594284300000003,1.5882993000000027,1.5975162000000027,1.592010000000003,1.591650900000003,1.6006284000000028,1.5909327000000026,1.6064937000000028,1.5900948000000028
25000,1.587624192000003,1.5865899840000028,1.5910715520000027,1.5839470080000029,1.6030224000000028,1.5938294400000028,1.5850961280000029,1.5785461440000028,1.593714528000003,1.5972768000000028,1.589347872000003,1.5736049280000026,1.5973917120000027,1.5830277120000027,1.5963575040000029,1.5826829760000027,1.5900373440000029,1.595897856000003,1.583832096000003,1.5913013760000028,1.5881987520000027,1.586704896000003,1.589922432000003,1.5761329920000027,1.5978513600000028,1.6009539840000029,1.611410976000003,1.602218016000003,1.5941741760000028,1.5817636800000028,1.5917610240000029,1.5839470080000029,1.595668032000003,1.5831426240000026,1.5765926400000028,1.577856672000003,1.6035969600000028,1.5777417600000028,1.5961276800000028,1.5970469760000028,1.605090816000003,1.5950934720000027,1.5839470080000029,1.5808443840000028,1.5961276800000028,1.5906119040000029,1.596817152000003,1.5947487360000028,1.5886584000000028,1.5916461120000027,1.5953232960000028,1.599115392000003,1.589577696000003,1.574409312000003,1.5935996160000028,1.5830277120000027,1.6033671360000028,1.5854408640000028,1.580040000000003,1.5900373440000029,1.5883136640000028,1.5970469760000028,1.5915312000000028,1.595897856000003,1.6004943360000028,1.5903820800000028,1.580614560000003,1.5894627840000026,1.596587328000003,1.5879689280000029,1.5941741760000028,1.5802698240000026,1.589577696000003,1.5878540160000028,1.5934847040000029,1.6033671360000028,1.5911864640000029,1.5918759360000028,1.5929101440000029,1.5894627840000026,1.6017583680000027,1.598885568000003,1.6007241600000028,1.5879689280000029,1.606125024000003,1.5754435200000028,1.5716514240000028,1.5878540160000028,1.5786610560000027,1.603826784000003,1.587624192000003,1.5696979200000027,1.5804996480000029,1.583602272000003,1.5716514240000028,1.5907268160000028,1.595553120000003,1.5794654400000028,1.580154912000003,1.5953232960000028
