s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
2400,1.4625487499999998,1.5150504999999999,1.646304875,1.556301875,1.6275542499999998,1.541301375,1.578802625,1.586302875,1.74755825,1.578802625,1.6350544999999999,1.5300509999999998,1.6163038749999998,1.5938031249999998,1.6313043749999998,1.5938031249999998,1.7025567499999998,1.578802625,1.5600519999999998,1.55255175,1.50755025,1.7213073749999996,1.5600519999999998,1.6013033749999999,1.511300375,1.586302875,1.518800625,1.53755125,1.503800125,1.608803625,1.5300509999999998,1.518800625,1.61255375,1.646304875,1.668805625,1.5938031249999998,1.608803625,1.668805625,1.5338011249999999,1.61255375,1.590053,1.5975532499999998,1.473799125,1.5338011249999999,1.5750525,1.55255175,1.6013033749999999,1.6350544999999999,1.6313043749999998,1.6350544999999999
2500,1.55885196,1.5840527999999998,1.60565352,1.60925364,1.6236541199999999,1.5516517199999997,1.69925664,1.52645088,1.6344544799999998,1.58045268,1.60565352,1.6272542399999999,1.6632554399999997,1.52645088,1.75685856,1.6524550799999997,1.7172572399999997,1.5300509999999998,1.4688489599999999,1.6020534,1.40764692,1.6920563999999998,1.6272542399999999,1.50845028,1.64525484,1.6416547199999998,1.6236541199999999,1.6380545999999998,1.40044668,1.50125004,1.61645388,1.56245208,1.64525484,1.4976499199999997,1.6020534,1.61645388,1.49044968,1.60565352,1.59125304,1.60925364,1.6380545999999998,1.5408513599999998,1.71365712,1.67765592,1.50125004,1.6740557999999996,1.5228507599999999,1.5480516,1.4940498,1.6272542399999999
2600,1.5992840769230767,1.703133692307692,1.6096690384615382,1.530051,1.7758284230769228,1.5335126538461537,1.5231276923076922,1.6581321923076922,1.5127427307692307,1.5785141538461536,1.661593846153846,1.5404359615384615,1.6581321923076922,1.4919728076923076,1.637362269230769,1.5335126538461537,1.4504329615384615,1.6789021153846153,1.5785141538461536,1.5646675384615383,1.5231276923076922,1.5923607692307693,1.5577442307692306,1.6200539999999997,1.4850495,1.6200539999999997,1.5785141538461536,1.5819758076923076,1.6339006153846154,1.5646675384615383,1.5438976153846153,1.6131306923076922,1.5577442307692306,1.5577442307692306,1.6546705384615383,1.4192780769230768,1.5612058846153845,1.7723667692307692,1.6685171538461536,1.5854374615384614,1.6442855769230769,1.550820923076923,1.6719788076923074,1.7135186538461535,1.6304389615384614,1.5162043846153845,1.5196660384615384,1.6408239230769228,1.6408239230769228,1.6650555
2700,1.4733824444444443,1.6167205555555555,1.5667188888888888,1.5367178888888888,1.636721222222222,1.5933864444444443,1.5000499999999999,1.6100536666666665,1.6200539999999997,1.5833861111111112,1.5733857777777778,1.5567185555555554,1.5833861111111112,1.5900529999999997,1.6500549999999998,1.5667188888888888,1.493383111111111,1.6033867777777777,1.7100569999999997,1.546718222222222,1.5633854444444444,1.5933864444444443,1.600053333333333,1.613387111111111,1.5567185555555554,1.6533884444444444,1.4833827777777777,1.5067168888888887,1.600053333333333,1.6567218888888888,1.606720222222222,1.516717222222222,1.6867228888888888,1.600053333333333,1.6267208888888887,1.5767192222222222,1.6467215555555554,1.7167238888888887,1.6867228888888888,1.5333844444444444,1.600053333333333,1.5200506666666664,1.4600486666666666,1.5600519999999998,1.5767192222222222,1.493383111111111,1.5933864444444443,1.6533884444444444,1.6200539999999997,1.6400546666666664
2800,1.5814812857142855,1.5364797857142858,1.6104108214285713,1.6361259642857142,1.5171934285714286,1.5879100714285712,1.5204078214285712,1.6071964285714284,1.6971994285714282,1.6489835357142855,1.549337357142857,1.5975532499999998,1.5879100714285712,1.5654093214285714,1.5686237142857142,1.4979070714285714,1.4721919285714284,1.5718381071428569,1.5525517499999997,1.7325577499999998,1.684341857142857,1.5300509999999998,1.5300509999999998,1.6071964285714284,1.6457691428571428,1.6136252142857144,1.5846956785714286,1.5332653928571427,1.64255475,1.6329115714285714,1.5589805357142856,1.481835107142857,1.6907706428571427,1.5332653928571427,1.6232683928571428,1.5332653928571427,1.64255475,1.6071964285714284,1.5943388571428572,1.5782668928571428,1.710057,1.6071964285714284,1.6714842857142858,1.6329115714285714,1.6682698928571427,1.6329115714285714,1.6104108214285713,1.6296971785714283,1.591124464285714,1.591124464285714
2900,1.5331545517241378,1.6759179310344825,1.5269474482758618,1.6262611034482757,1.6293646551724135,1.5859149310344827,1.5859149310344827,1.8217848620689654,1.4866012758620688,1.5486723103448277,1.6386753103448273,1.4959119310344826,1.5021190344827586,1.4524622068965516,1.5021190344827586,1.523843896551724,1.5455687586206894,1.7007463448275861,1.5890184827586207,1.6572966206896549,1.703849896551724,1.6355717586206895,1.5393616551724139,1.3997018275862068,1.6852285862068963,1.6448824137931033,1.6945392413793101,1.6510895172413793,1.750403172413793,1.4555657586206896,1.6293646551724135,1.567293620689655,1.5393616551724139,1.5921220344827585,1.471083517241379,1.5579829655172415,1.4183231379310344,1.6510895172413793,1.5269474482758618,1.5859149310344827,1.523843896551724,1.5828113793103447,1.5362581034482756,1.5083261379310342,1.5952255862068965,1.564190068965517,1.5983291379310343,1.4928083793103448,1.6821250344827585,1.6014326896551723
3000,1.5420514,1.4730491,1.6350544999999999,1.6110536999999998,1.5810526999999999,1.5540517999999999,1.5480515999999998,1.5780526,1.7010566999999999,1.6620553999999998,1.6410547,1.5240508,1.6350544999999999,1.6830560999999997,1.4820494,1.6830560999999997,1.5660521999999997,1.6140538,1.5150505,1.5300509999999998,1.5930530999999999,1.6530550999999998,1.6260541999999998,1.5630521,1.5660521999999997,1.6080535999999999,1.4940497999999998,1.6290542999999997,1.6560551999999997,1.680056,1.6380545999999998,1.6620553999999998,1.6110536999999998,1.5150505,1.5300509999999998,1.6020533999999997,1.5810526999999999,1.5720523999999998,1.5810526999999999,1.6890562999999998,1.7340578,1.4970499,1.5270508999999999,1.6260541999999998,1.6170539,1.6080535999999999,1.5810526999999999,1.6380545999999998,1.5000499999999999,1.650055
3100,1.5736008387096774,1.5590842258064515,1.768123451612903,1.6055373870967742,1.5648908709677418,1.5532775806451613,1.5794074838709677,1.7245736129032256,1.6461839032258063,1.5184377096774193,1.4516612903225805,1.5677941935483868,1.4719845483870966,1.6839270967741935,1.6868304193548387,1.6694104838709676,1.6461839032258063,1.585214129032258,1.6752171290322582,1.5910207741935483,1.6432805806451611,1.5997307419354838,1.5677941935483868,1.695540387096774,1.695540387096774,1.6316672903225806,1.692637064516129,1.6345706129032258,1.5997307419354838,1.6171506774193547,1.6113440322580643,1.5213410322580645,1.7245736129032256,1.6142473548387097,1.6607005161290322,1.4081114516129032,1.6694104838709676,1.6752171290322582,1.5561809032258063,1.515534387096774,1.6258606451612903,1.5358576451612902,1.5706975161290322,1.5561809032258063,1.5039210967741934,1.6432805806451611,1.5068244193548386,1.6055373870967742,1.6258606451612903,1.6200539999999999
3200,1.5694273124999998,1.541301375,1.5919280624999999,1.62286659375,1.473799125,1.5131754375,1.55536434375,1.5019250624999998,1.59755325,1.541301375,1.586302875,1.5244258124999999,1.4850494999999997,1.6369295624999998,1.608803625,1.4850494999999997,1.5581769374999999,1.5750525,1.6172414062499998,1.5750525,1.5694273124999998,1.563802125,1.62286659375,1.5806776875,1.563802125,1.63411696875,1.5834902812499998,1.5272384062499997,1.5356761874999998,1.60599103125,1.4259850312499998,1.55536434375,1.631304375,1.50755025,1.7016192187499999,1.7044318124999998,1.78599703125,1.563802125,1.6031784374999998,1.63411696875,1.5947406562499997,1.5609895312499997,1.50755025,1.6172414062499998,1.59755325,1.5356761874999998,1.5750525,1.62286659375,1.65661771875,1.6200539999999999
3300,1.5327783636363637,1.5627793636363634,1.6118719090909088,1.6118719090909088,1.6500549999999998,1.6282360909090907,1.4973226363636363,1.6064171818181818,1.6227813636363637,1.6746012727272725,1.560052,1.603689818181818,1.5191415454545454,1.4591395454545455,1.587325636363636,1.6227813636363637,1.6064171818181818,1.581870909090909,1.5627793636363634,1.491867909090909,1.6664191818181817,1.521868909090909,1.5327783636363637,1.5682340909090908,1.7809684545454545,1.6173266363636363,1.6173266363636363,1.560052,1.5764161818181817,1.5382330909090907,1.5955077272727272,1.5382330909090907,1.6882380909090908,1.4809584545454544,1.5845982727272727,1.6200539999999999,1.521868909090909,1.5464151818181817,1.603689818181818,1.6664191818181817,1.590053,1.543687818181818,1.603689818181818,1.6773286363636362,1.505504727272727,1.6364181818181815,1.590053,1.543687818181818,1.4618669090909089,1.5845982727272727
