s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
1100,1.611871909090909,1.710057,1.5873256363636363,1.5627793636363636,1.4973226363636363,1.4891405454545454,1.603689818181818,1.4891405454545454,1.6200539999999999,1.4973226363636363,1.4891405454545454,1.4809584545454544,1.4482300909090908,1.5791435454545453,1.4482300909090908,1.5627793636363636,1.5464151818181817,1.611871909090909,1.4891405454545454,1.5627793636363636,1.5627793636363636,1.5955077272727272,1.4809584545454544,1.5627793636363636,1.4809584545454544,1.611871909090909,1.5873256363636363,1.5545972727272725,1.5955077272727272,1.611871909090909,1.5545972727272725,1.4891405454545454,1.5300509999999998,1.6855107272727272,1.4973226363636363,1.5791435454545453,1.5382330909090909,1.5791435454545453,1.611871909090909,1.6200539999999999,1.5955077272727272,1.4727763636363636,1.6200539999999999,1.611871909090909,1.5955077272727272,1.4727763636363636,1.5709614545454544,1.6200539999999999,1.4891405454545454,1.5791435454545453
1200,1.5000499999999999,1.47754925,1.5675522499999999,1.5150504999999999,1.50755025,1.4850495,1.4625487499999998,1.5600519999999998,1.6350544999999999,1.50755025,1.5825527499999998,1.5675522499999999,1.55255175,1.5150504999999999,1.5825527499999998,1.5300509999999998,1.55255175,1.5750525,1.5000499999999999,1.590053,1.4625487499999998,1.55255175,1.5150504999999999,1.590053,1.5750525,1.4700489999999997,1.52255075,1.52255075,1.50755025,1.41754725,1.5300509999999998,1.53755125,1.4850495,1.55255175,1.6875562499999999,1.4850495,1.5750525,1.5825527499999998,1.590053,1.52255075,1.5450515,1.50755025,1.43254775,1.5000499999999999,1.43254775,1.5600519999999998,1.5000499999999999,1.5150504999999999,1.4850495,1.53755125
1300,1.481587846153846,1.550820923076923,1.710057,1.5231276923076922,1.4469713076923076,1.571590846153846,1.509281076923077,1.4746645384615384,1.4262013846153845,1.530051,1.571590846153846,1.5162043846153845,1.5577442307692306,1.6200539999999997,1.682363769230769,1.5231276923076922,1.5646675384615383,1.550820923076923,1.5646675384615383,1.4954344615384614,1.5438976153846153,1.682363769230769,1.481587846153846,1.4469713076923076,1.5992840769230767,1.571590846153846,1.5646675384615383,1.509281076923077,1.502357769230769,1.509281076923077,1.5854374615384614,1.6892870769230768,1.4400479999999998,1.6269773076923075,1.5923607692307693,1.661593846153846,1.6269773076923075,1.5992840769230767,1.4262013846153845,1.5992840769230767,1.5162043846153845,1.758520153846154,1.5577442307692306,1.6200539999999997,1.5646675384615383,1.5854374615384614,1.502357769230769,1.5369743076923077,1.5992840769230767,1.5854374615384614
1400,1.459334357142857,1.4464767857142857,1.6264827857142856,1.4271904285714285,1.6329115714285714,1.4979070714285714,1.4657631428571427,1.6264827857142856,1.459334357142857,1.5557661428571428,1.5943388571428572,1.4850494999999997,1.504335857142857,1.523622214285714,1.5171934285714286,1.684341857142857,1.523622214285714,1.4786207142857142,1.523622214285714,1.523622214285714,1.523622214285714,1.6071964285714284,1.504335857142857,1.5814812857142855,1.433619214285714,1.4529055714285712,1.5300509999999998,1.6779130714285713,1.5171934285714286,1.5107646428571426,1.549337357142857,1.5943388571428572,1.4721919285714284,1.5750525,1.549337357142857,1.6071964285714284,1.5171934285714286,1.6007676428571427,1.4207616428571428,1.5300509999999998,1.6136252142857144,1.4979070714285714,1.5879100714285712,1.5557661428571428,1.4914782857142856,1.504335857142857,1.5429085714285713,1.549337357142857,1.523622214285714,1.414332857142857
1500,1.5840527999999998,1.5840527999999998,1.6320544,1.5060502,1.6200539999999999,1.5180505999999998,1.590053,1.5360512,1.6740557999999999,1.5240508,1.4940497999999998,1.4100469999999998,1.4580485999999997,1.7040568,1.560052,1.5720523999999998,1.6320544,1.5720523999999998,1.6020533999999997,1.5480515999999998,1.5720523999999998,1.5060502,1.4880496,1.4640487999999998,1.4880496,1.590053,1.5960532,1.5480515999999998,1.6020533999999997,1.5660521999999997,1.6020533999999997,1.5660521999999997,1.5240508,1.5300509999999998,1.4340477999999999,1.6260541999999998,1.6200539999999999,1.6080535999999999,1.5180505999999998,1.590053,1.6200539999999999,1.5660521999999997,1.5360512,1.5540517999999999,1.5480515999999998,1.6260541999999998,1.5420514,1.5480515999999998,1.5720523999999998,1.5240508
1600,1.5356761874999998,1.4794243125,1.6200539999999999,1.6256791874999998,1.563802125,1.4569235624999999,1.6144288125,1.5356761874999998,1.586302875,1.5806776875,1.5806776875,1.6256791874999998,1.4512983749999997,1.50755025,1.64255475,1.676305875,1.59755325,1.4906746874999999,1.5131754375,1.608803625,1.5131754375,1.586302875,1.59755325,1.5019250624999998,1.46254875,1.5469265625,1.6819310625,1.496299875,1.5019250624999998,1.518800625,1.55255175,1.5581769374999999,1.608803625,1.4850494999999997,1.3837961249999997,1.6594303124999998,1.541301375,1.631304375,1.5694273124999998,1.50755025,1.440048,1.5581769374999999,1.4512983749999997,1.50755025,1.55255175,1.5806776875,1.5469265625,1.5131754375,1.608803625,1.5581769374999999
1700,1.556522470588235,1.6888798235294116,1.6147597058823528,1.6306425882352942,1.5724053529411763,1.4453422941176468,1.455930882352941,1.5247567058823528,1.5776996470588234,1.6306425882352942,1.5618167647058823,1.540639588235294,1.5618167647058823,1.556522470588235,1.6147597058823528,1.4612251764705881,1.556522470588235,1.556522470588235,1.5300509999999998,1.5618167647058823,1.6094654117647058,1.4294594117647057,1.6729969411764705,1.5671110588235293,1.6306425882352942,1.5141681176470587,1.5300509999999998,1.5300509999999998,1.5088738235294117,1.5247567058823528,1.5935825294117647,1.5776996470588234,1.5141681176470587,1.4612251764705881,1.6147597058823528,1.5618167647058823,1.5088738235294117,1.5776996470588234,1.6624083529411764,1.5935825294117647,1.5671110588235293,1.6041711176470586,1.5935825294117647,1.5935825294117647,1.5035795294117646,1.5988768235294117,1.5512281764705882,1.519462411764706,1.5829939411764706,1.5088738235294117
1800,1.5100503333333333,1.5050501666666667,1.5750524999999997,1.5150504999999999,1.4800493333333333,1.615053833333333,1.5600519999999998,1.5300509999999998,1.5800526666666665,1.5050501666666667,1.5350511666666666,1.4850495,1.5350511666666666,1.5300509999999998,1.5450514999999998,1.5250508333333332,1.5250508333333332,1.4550484999999997,1.5250508333333332,1.5300509999999998,1.5300509999999998,1.7050568333333331,1.5050501666666667,1.645054833333333,1.5600519999999998,1.5750524999999997,1.5100503333333333,1.6400546666666667,1.4250474999999998,1.5250508333333332,1.600053333333333,1.5650521666666666,1.5600519999999998,1.6400546666666667,1.5700523333333334,1.615053833333333,1.5350511666666666,1.5550518333333334,1.5100503333333333,1.5200506666666667,1.4650488333333334,1.5800526666666665,1.4700489999999997,1.4450481666666666,1.5650521666666666,1.5500516666666666,1.5550518333333334,1.5750524999999997,1.6200539999999999,1.5450514999999998
1900,1.458996,1.5868949999999997,1.539525,1.5205769999999998,1.5489989999999998,1.582158,1.567947,1.553736,1.5442619999999998,1.6484759999999998,1.667424,1.501629,1.5632099999999998,1.553736,1.5205769999999998,1.553736,1.492155,1.430574,1.539525,1.501629,1.539525,1.582158,1.5158399999999999,1.5253139999999998,1.6153169999999997,1.567947,1.553736,1.539525,1.496892,1.5158399999999999,1.5868949999999997,1.5300509999999998,1.5584729999999998,1.6247909999999999,1.5584729999999998,1.430574,1.591632,1.6342649999999999,1.6532129999999998,1.4637329999999997,1.46847,1.5442619999999998,1.582158,1.473207,1.61058,1.605843,1.492155,1.5584729999999998,1.6153169999999997,1.605843
2000,1.5300509999999998,1.57055235,1.5435514499999998,1.4850495,1.6290542999999997,1.62455415,1.5570518999999998,1.5165505499999998,1.5660522,1.5165505499999998,1.5435514499999998,1.6065535499999999,1.5570518999999998,1.5390513,1.52555085,1.6020533999999997,1.59755325,1.5210506999999998,1.5435514499999998,1.55255175,1.52555085,1.52555085,1.5930530999999999,1.5030500999999998,1.4760491999999998,1.5570518999999998,1.6425547499999997,1.49854995,1.5930530999999999,1.4895496499999998,1.4850495,1.4760491999999998,1.5570518999999998,1.5165505499999998,1.6065535499999999,1.57955265,1.4805493499999998,1.52555085,1.5840528,1.55255175,1.5075502499999998,1.5570518999999998,1.6470548999999999,1.5660522,1.57055235,1.5075502499999998,1.6020533999999997,1.6875562499999999,1.5030500999999998,1.6290542999999997
2100,1.5129075714285711,1.5857671428571427,1.538622714285714,1.538622714285714,1.5129075714285711,1.4614772857142855,1.5129075714285711,1.538622714285714,1.5257651428571426,1.5771954285714285,1.5900529999999997,1.6029105714285712,1.5043358571428571,1.5000499999999999,1.6071964285714284,1.5514802857142855,1.4786207142857142,1.4957641428571429,1.5429085714285713,1.5686237142857142,1.5986247142857142,1.6029105714285712,1.5686237142857142,1.5814812857142855,1.5000499999999999,1.5514802857142855,1.4871924285714284,1.5557661428571428,1.534336857142857,1.4829065714285714,1.4914782857142856,1.5900529999999997,1.5257651428571426,1.5043358571428571,1.4186187142857143,1.5686237142857142,1.4571914285714285,1.534336857142857,1.448619714285714,1.564337857142857,1.5300509999999998,1.534336857142857,1.534336857142857,1.4829065714285714,1.5729095714285715,1.4657631428571427,1.534336857142857,1.5771954285714285,1.650055,1.3757601428571427
2200,1.6077808636363635,1.4932315909090907,1.6241450454545454,1.566870409090909,1.5832345909090908,1.558688318181818,1.5341420454545454,1.521868909090909,1.4809584545454544,1.5955077272727272,1.5995987727272727,1.5341420454545454,1.5545972727272725,1.4482300909090908,1.6077808636363635,1.5832345909090908,1.6364181818181818,1.4727763636363636,1.468685318181818,1.5300509999999998,1.6077808636363635,1.5464151818181817,1.5627793636363636,1.5832345909090908,1.6241450454545454,1.5177778636363635,1.5545972727272725,1.5914166818181816,1.558688318181818,1.611871909090909,1.476867409090909,1.566870409090909,1.5341420454545454,1.5627793636363636,1.5300509999999998,1.4973226363636363,1.566870409090909,1.5177778636363635,1.5014136818181818,1.558688318181818,1.505504727272727,1.505504727272727,1.5300509999999998,1.558688318181818,1.5136868181818182,1.4850495,1.5750525,1.5750525,1.505504727272727,1.521868909090909
2300,1.5457036956521737,1.5613563913043478,1.6239671739130435,1.5691827391304347,1.506571956521739,1.5613563913043478,1.4557006956521739,1.5574432173913042,1.4909192608695652,1.612227652173913,1.4870060869565216,1.5261378260869565,1.6200539999999999,1.4791797391304347,1.5339641739130434,1.4870060869565216,1.5183114782608695,1.475266565217391,1.5848354347826086,1.5457036956521737,1.6161408260869563,1.4713533913043477,1.5652695652173914,1.5613563913043478,1.580922260869565,1.4948324347826087,1.5496168695652173,1.5691827391304347,1.5183114782608695,1.5770090869565216,1.4948324347826087,1.6161408260869563,1.573095913043478,1.498745608695652,1.5183114782608695,1.4948324347826087,1.4909192608695652,1.6630989130434781,1.6670120869565217,1.5417905217391303,1.5652695652173914,1.6004881304347827,1.5770090869565216,1.4126557826086956,1.5339641739130434,1.5613563913043478,1.5691827391304347,1.580922260869565,1.5496168695652173,1.5574432173913042
2400,1.5638021249999998,1.5150504999999999,1.451298375,1.5338011249999999,1.50755025,1.5450515,1.571302375,1.5638021249999998,1.4625487499999998,1.451298375,1.443798125,1.541301375,1.590053,1.5825527499999998,1.6013033749999999,1.5263008749999998,1.5450515,1.713807125,1.571302375,1.5675522499999999,1.5938031249999998,1.578802625,1.47754925,1.65755525,1.6013033749999999,1.4700489999999997,1.5825527499999998,1.6050535,1.518800625,1.5263008749999998,1.4925497499999998,1.6013033749999999,1.6275542499999998,1.55255175,1.5600519999999998,1.518800625,1.5600519999999998,1.5750525,1.518800625,1.53755125,1.5975532499999998,1.5263008749999998,1.5300509999999998,1.4625487499999998,1.53755125,1.503800125,1.5300509999999998,1.4812993749999999,1.5338011249999999,1.638804625
